12-09-24,58091.75,58859.14,57854.29,58729.55,0
13-09-24,58898.34,58991.25,58593.53,58908.78,0
16-09-24,59036.96,59272.81,58915.69,59195.62,0
17-09-24,59329.9,59382.37,59103.14,59253.5,0
18-09-24,59227.77,60092.6,59196.06,59815.36,0
19-09-24,60019.53,60519.8,59948.15,60089.58,0
20-09-24,60280.43,61242.13,60058.34,60955.12,0
23-09-24,61070.38,61451.83,60886.84,61349.41,0
24-09-24,61322.5,61451.52,61082.21,61166.36,0
25-09-24,60993.65,61425.94,60972.22,61372.16,0
26-09-24,61421.2,61804.1,61265.99,61702.0,0
27-09-24,61632.77,61684.77,61053.88,61152.03,0
30-09-24,60884.8,61019.57,59957.56,60038.09,0
01-10-24,59916.64,60393.24,59910.53,60100.0,0
03-10-24,59293.51,59694.49,58619.36,58761.57,0
04-10-24,58498.34,59446.0,58274.18,58394.32,0
07-10-24,58486.93,58761.43,56780.38,57168.09,0
08-10-24,57180.87,57971.62,57180.87,57805.41,0
09-10-24,57980.61,58707.43,57760.35,57980.36,0
10-10-24,58201.67,58789.78,58042.02,58623.32,0
11-10-24,58579.94,58675.65,58059.55,58263.75,0
14-10-24,58355.52,58938.48,58298.16,58866.43,0
15-10-24,58962.91,59057.96,58721.95,58933.11,0
16-10-24,58603.89,59085.82,58603.89,58773.72,0
17-10-24,58802.54,58891.65,58095.49,58259.38,0
18-10-24,58359.4,59462.04,58047.21,59331.76,0
21-10-24,59662.38,59843.27,58944.85,59115.28,0
22-10-24,59246.38,59401.41,58253.05,58346.5,0
23-10-24,58184.35,58660.76,58140.06,58205.7,0
24-10-24,58244.9,58735.92,58091.81,58522.84,0
25-10-24,58566.44,58725.96,57533.21,58094.91,0
