282942213,1105243,SENSEX24OCT84900CE,CE
283071493,1105748,SENSEX24OCT84900PE,PE
282862085,1104930,SENSEX24OCT85000CE,CE
282850053,1104883,SENSEX24OCT85000PE,PE
282944517,1105252,SENSEX24OCT85100CE,CE
283073541,1105756,SENSEX24OCT85100PE,PE
283024645,1105565,SENSEX24OCT85200CE,CE
282902021,1105086,SENSEX24OCT85200PE,PE
282991109,1105434,SENSEX24OCT85300CE,CE
282870533,1104963,SENSEX24OCT85300PE,PE
283296261,1106626,SENSEX24OCT85400CE,CE
283195653,1106233,SENSEX24OCT85400PE,PE
283406597,1107057,SENSEX24OCT85500CE,CE
283400197,1107032,SENSEX24OCT85500PE,PE
283456773,1107253,SENSEX24OCT85600CE,CE
283525637,1107522,SENSEX24OCT85600PE,PE
283497989,1107414,SENSEX24OCT85700CE,CE
283569157,1107692,SENSEX24OCT85700PE,PE
283604485,1107830,SENSEX24OCT85800CE,CE
283648773,1108003,SENSEX24OCT85800PE,PE
283631365,1107935,SENSEX24OCT85900CE,CE
283587333,1107763,SENSEX24OCT85900PE,PE
288270853,1126058,SENSEX24OCT86000CE,CE
288218885,1125855,SENSEX24OCT86000PE,PE
