Sr.No,TradeType(l/s),positional,costPercent,startTime,cutOffTime,endTime,candlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
19059,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,2,0,1000,30,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19060,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19061,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19062,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19063,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19064,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19065,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19066,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19067,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19068,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19069,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19070,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19071,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19072,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19073,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19074,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,15,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19075,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19076,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19077,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19078,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19079,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19080,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19081,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19082,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19083,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19084,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19085,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19086,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19087,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,20,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19088,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19089,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19090,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19091,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19092,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19093,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19094,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19095,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19096,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19097,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19098,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,30,3,0,1000,30,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19099,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19100,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19101,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19102,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19103,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19104,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19105,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19106,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19107,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19108,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19109,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19110,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19111,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,15,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19112,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19113,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19114,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19115,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19116,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19117,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19118,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19119,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19120,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19121,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19122,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19123,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19124,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,20,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19125,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19126,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19127,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19128,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19129,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19130,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19131,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19132,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19133,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19134,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19135,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19136,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19137,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19138,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19139,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,2,0,1000,30,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19140,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19141,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19142,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19143,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19144,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19145,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19146,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19147,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19148,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19149,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19150,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19151,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19152,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19153,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,15,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19154,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19155,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19156,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19157,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19158,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19159,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19160,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19161,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19162,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19163,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,20,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19164,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19165,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19166,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19167,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19168,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19169,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19170,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19171,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19172,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19173,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19174,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19175,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19176,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,40,3,0,1000,30,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19177,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19178,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19179,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19180,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19181,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19182,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19183,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19184,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19185,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19186,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19187,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19188,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19189,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,15,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19190,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19191,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19192,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19193,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19194,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19195,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19196,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19197,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19198,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19199,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19200,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19201,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19202,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,20,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19203,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19204,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19205,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19206,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19207,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19208,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19209,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19210,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19211,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19212,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19213,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19214,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19215,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19216,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19217,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19218,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19219,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,2,0,1000,30,25,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19220,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19221,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
19222,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,50,3,0,1000,15,25,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
