sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
1773,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1774,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1775,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1776,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1777,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1778,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1779,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1780,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1781,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1782,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1783,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1784,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1785,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1786,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1787,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1788,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1789,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1790,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1791,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1792,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1793,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1794,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1795,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1796,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1797,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1798,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1799,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1800,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,15,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1801,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1802,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1803,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1804,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1805,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1806,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1807,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1808,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1809,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1810,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1811,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1812,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1813,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1814,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1815,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1816,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1817,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1818,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1819,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1820,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1821,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1822,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1823,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1824,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1825,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1826,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1827,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1828,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1829,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1830,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1831,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1832,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1833,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1834,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1835,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1836,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1837,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1838,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1839,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1840,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1841,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1842,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1843,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1844,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1845,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1846,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1847,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1848,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1849,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1850,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1851,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1852,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1853,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1854,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1855,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1856,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1857,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1858,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1859,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1860,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1861,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1862,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1863,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1864,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1865,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1866,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1867,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1868,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1869,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1870,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1871,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1872,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1873,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1874,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1875,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1876,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1877,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1878,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1879,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1880,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1881,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1882,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1883,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1884,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1885,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1886,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1887,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1888,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1889,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1890,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1891,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1892,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1893,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1894,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1895,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1896,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1897,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1898,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1899,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1900,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1901,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1902,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1903,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1904,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1905,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1906,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1907,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1908,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1909,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1910,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1911,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1912,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1913,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1914,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1915,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1916,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1917,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1918,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1919,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1920,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1921,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1922,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1923,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1924,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1925,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1926,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1927,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1928,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1929,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1930,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1931,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
1932,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
