S.no,Date,TotalTrades,Profit,Profit%,ProfitCost,ProfitCost%,
2595,14-07-15,1,-108.94922,-0.5773597,-127.765625,-0.6770744,
2595,17-07-15,1,152.34961,0.8046967,133.33984,0.70428884,
2595,04-08-15,1,448.75,2.43627,430.10742,2.3350592,
2595,18-08-15,1,288.4004,1.5606124,269.7754,1.4598275,
2595,15-09-15,1,-100.75,-0.59828144,-117.53906,-0.69797957,
2595,20-10-15,1,-98.75,-0.5513787,-116.61133,-0.6511089,
2595,17-11-15,1,99.90039,0.58840394,82.87305,0.48811445,
2595,20-11-15,1,-81.15039,-0.47334573,-98.25391,-0.57310957,
2595,09-06-16,1,120.0,0.675001,102.16211,0.57466274,
2595,16-06-16,1,1.5488281,0.00874839,-16.15625,-0.09125685,
2595,18-07-16,2,221.84961,1.1869744,184.01758,0.98637325,
2595,26-07-16,1,110.94922,0.5893638,92.06836,0.48906845,
2595,16-08-16,1,76.0,0.40462875,57.179688,0.30442822,
2595,22-08-16,1,199.94922,1.0461808,180.73633,0.9456545,
2595,25-08-16,1,-33.84961,-0.17469549,-53.208984,-0.2746079,
2595,17-10-16,1,-155.15039,-0.8084855,-174.26367,-0.9080844,
2595,21-10-16,1,-112.5,-0.57195586,-132.11328,-0.6716708,
2595,25-10-16,1,-23.050781,-0.116561435,-42.816406,-0.21651073,
2595,13-01-17,1,449.29883,2.4453433,430.69922,2.3441136,
2595,19-01-17,1,-130.95117,-0.68114865,-150.11133,-0.7808111,
2595,07-02-17,1,592.3496,3.0052261,572.3418,2.9037185,
2595,02-03-17,1,-37.30078,-0.1792893,-58.085938,-0.2791949,
2595,08-03-17,1,-85.25,-0.4122191,-105.88672,-0.51200616,
2595,31-03-17,2,156.19922,0.730656,113.36133,0.5302968,
2595,06-04-17,1,59.65039,0.2770204,38.08789,0.17688271,
2595,12-04-17,1,71.84961,0.33259398,50.210938,0.23242791,
2595,28-04-17,1,13.949219,0.0627594,-8.285156,-0.03727603,
2595,02-05-17,1,-64.19922,-0.28708813,-86.5293,-0.38694447,
2595,11-05-17,1,38.40039,0.16825856,15.560547,0.06818147,
2595,01-06-17,1,-34.148438,-0.14629799,-57.472656,-0.2462231,
2595,06-06-17,1,13.25,0.05661655,-10.160156,-0.04341381,
2595,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2595,29-06-17,1,-192.59961,-0.8212327,-215.95703,-0.9208273,
2595,18-07-17,1,-42.94922,-0.17832166,-67.01367,-0.27823532,
2595,28-07-17,1,172.79883,0.7014562,148.07812,0.60110545,
2595,08-08-17,1,-146.55078,-0.588144,-171.39453,-0.68784803,
2595,04-09-17,1,-31.898438,-0.13073827,-56.28125,-0.23067316,
2595,13-09-17,1,-91.30078,-0.36655203,-116.16211,-0.46636468,
2595,03-10-17,1,-116.95117,-0.4828224,-141.11523,-0.5825815,
2595,04-10-17,1,-103.90039,-0.42918795,-128.05664,-0.52897173,
2595,16-10-17,1,96.25,0.39301756,71.71289,0.2928252,
2595,28-11-17,1,-0.6015625,-0.0023293984,-26.425781,-0.102327146,
2595,27-12-17,1,-49.648438,-0.19342205,-75.291016,-0.29332125,
2595,12-01-18,2,-231.69922,-0.902225,-282.94727,-1.1017824,
2595,25-01-18,1,399.19922,1.480984,372.04492,1.3802445,
2595,04-04-18,2,-233.39844,-0.9507065,-282.3672,-1.1502292,
2595,11-04-18,1,13.5,0.05398143,-11.515625,-0.04604666,
2595,17-04-18,1,-123.75,-0.48777893,-149.0586,-0.5875365,
2595,10-05-18,1,-101.5,-0.38688847,-127.68359,-0.48669273,
2595,15-05-18,1,-134.5,-0.5035793,-161.14062,-0.60332406,
2595,06-07-18,1,243.40039,0.92583054,216.98828,0.8253659,
2595,11-07-18,1,183.5,0.6888474,156.76953,0.58850294,
2595,18-07-18,1,-48.80078,-0.18087493,-75.75586,-0.2807811,
2595,24-07-18,1,-35.59961,-0.13208547,-62.535156,-0.23202461,
2595,07-09-18,1,-260.8496,-0.9478599,-288.23828,-1.0473832,
2595,22-11-18,1,-81.15039,-0.3087192,-107.39453,-0.40855938,
2595,10-12-18,1,-376.4004,-1.4149832,-402.81445,-1.5142802,
2595,14-12-18,2,181.89844,0.6966743,128.46484,0.49632907,
2595,18-12-18,1,-76.09961,-0.2821315,-103.03516,-0.38199228,
2595,20-12-18,1,-6.75,-0.024858033,-33.90039,-0.124844015,
2595,07-01-19,1,64.44922,0.23665072,37.183594,0.13653421,
2595,16-01-19,1,-54.80078,-0.19922738,-82.28125,-0.2991322,
2595,21-01-19,1,-57.05078,-0.20685,-84.603516,-0.30674842,
2595,01-02-19,1,380.30078,1.4186516,353.30273,1.3179398,
2595,19-02-19,1,-138.5,-0.51546293,-165.29883,-0.6152016,
2595,26-02-19,1,-243.80078,-0.90103865,-270.73633,-1.000587,
2595,08-03-19,1,-109.30078,-0.3933558,-137.03125,-0.49315324,
2595,18-03-19,2,793.9492,2.7468696,735.41797,2.545488,
2595,29-03-19,2,409.05078,1.3860533,348.6914,1.1853671,
2595,01-04-19,1,-239.05078,-0.7820257,-269.49805,-0.8816302,
2595,18-04-19,1,417.6504,1.3949975,387.5039,1.294305,
2595,21-05-19,1,1479.5,5.101777,1449.7598,4.999223,
2595,28-06-19,1,-147.80078,-0.47191823,-179.04688,-0.57168496,
2595,04-07-19,1,42.40039,0.13490163,10.949219,0.034836177,
2595,12-07-19,1,-185.84961,-0.6029537,-216.58008,-0.7026528,
2595,30-07-19,1,-158.79883,-0.5388546,-188.18945,-0.6385863,
2595,05-12-19,1,-76.55078,-0.24005763,-108.40039,-0.33993566,
2595,23-12-19,1,2.3496094,0.007258636,-30.021484,-0.09274521,
2595,10-01-20,1,297.0996,0.9338452,265.13477,0.8333731,
2595,27-01-20,1,126.94922,0.40958762,95.890625,0.30938047,
2595,16-07-21,1,-122.60156,-0.3414486,-158.44531,-0.4412744,
2595,05-08-21,1,778.64844,2.2285109,743.3203,2.1274009,
2595,09-08-21,1,-172.30078,-0.47765663,-208.28516,-0.57741344,
2595,16-08-21,1,-22.046875,-0.061043527,-58.152344,-0.16101256,
2595,01-09-21,1,-390.94922,-1.0583816,-427.6914,-1.1578504,
2595,03-09-21,1,-300.44922,-0.81125313,-337.33594,-0.9108522,
2595,15-09-21,1,-159.40234,-0.43395036,-196.05469,-0.53373116,
2595,17-09-21,1,585.09766,1.5866259,547.9297,1.4858364,
2595,24-09-21,1,313.44922,0.8378923,275.8828,0.7374722,
2595,28-09-21,1,-153.0,-0.40022027,-191.15234,-0.50001985,
2595,08-10-21,1,-247.05078,-0.6498044,-284.9453,-0.7494764,
2595,19-10-21,2,2364.1484,6.1804495,2286.2812,5.977353,
2595,26-10-21,1,1080.8984,2.7086723,1040.4531,2.6073186,
2595,29-07-22,1,656.3008,1.7871923,619.2539,1.6863089,
2595,02-08-22,2,-296.19922,-0.7777423,-371.875,-0.97735715,
2595,18-08-22,2,494.85547,1.2781305,416.39453,1.0774937,
2595,19-08-22,1,-189.64844,-0.47872406,-229.16797,-0.57848203,
2595,29-11-22,1,-111.19922,-0.25740144,-154.34375,-0.3572714,
2595,09-12-22,1,218.5,0.5048509,175.10938,0.40459558,
2595,28-12-22,1,-181.5,-0.42247915,-224.3711,-0.52227056,
2595,16-01-23,1,-32.44922,-0.07678244,-74.69141,-0.17673732,
2595,24-01-23,1,221.84766,0.52115387,179.16797,0.4208928,
2595,09-03-23,1,-196.55078,-0.47263405,-238.03906,-0.5723985,
2595,06-04-23,1,-140.55078,-0.3416938,-181.61328,-0.44152105,
2595,18-04-23,1,470.60156,1.127881,428.64062,1.0273141,
2595,28-04-23,1,-194.64844,-0.45241356,-237.57422,-0.5521842,
2595,03-05-23,1,164.80078,0.38301313,121.6875,0.28281367,
2595,05-05-23,1,-106.05078,-0.24411984,-149.4414,-0.34400135,
2595,12-05-23,1,-198.45312,-0.4553677,-241.9336,-0.55513734,
2595,16-05-23,1,164.75,0.3758172,120.83203,0.27563435,
2595,30-05-23,1,425.85156,0.9707479,381.76953,0.87026095,
2595,08-06-23,1,-43.55078,-0.09833274,-87.81641,-0.1982795,
2595,13-06-23,1,-153.0,-0.34684715,-197.03516,-0.44667375,
2595,19-06-23,1,-367.05078,-0.8332301,-410.92188,-0.93282044,
2595,22-06-23,1,-73.0,-0.16631961,-116.85547,-0.26623774,
2595,13-07-23,1,-214.19922,-0.47530377,-259.15625,-0.5750625,
2595,19-07-23,1,442.29688,0.9820995,397.03906,0.88160664,
2595,09-08-23,1,-358.14844,-0.7949059,-403.02344,-0.89450544,
2595,22-08-23,1,65.34766,0.14858629,21.335938,0.048513256,
2595,05-09-23,1,3.25,0.0073060966,-41.234375,-0.0926961,
2595,12-09-23,1,-287.80078,-0.62979895,-333.35156,-0.72947836,
2595,18-09-23,1,-87.10156,-0.1884693,-133.27344,-0.28837544,
2595,12-10-23,1,119.953125,0.26994643,75.45703,0.16981097,
2595,17-10-23,1,-116.25,-0.2614248,-160.66016,-0.36129507,
2595,06-12-23,1,1988.5508,4.431207,1942.6797,4.32899,
2595,12-12-23,2,178.60156,0.38038003,84.203125,0.18018636,
2595,20-12-23,1,-204.05078,-0.4243005,-252.04297,-0.5240948,
2595,29-12-23,1,338.15234,0.70519733,290.03125,0.60484356,
2591,28-01-15,1,41.851562,0.2051829,21.433594,0.10508107,
2591,03-03-15,1,1008.6504,5.3336987,989.2363,5.2310376,
2591,04-03-15,1,-249.25,-1.2282408,-269.41797,-1.3276235,
2591,13-03-15,1,-195.25,-1.0127338,-214.4336,-1.1122363,
2591,17-03-15,1,-205.59961,-1.080315,-224.52734,-1.1797701,
2591,31-03-15,1,36.0,0.19797625,17.798828,0.0978818,
2591,10-04-15,1,119.55078,0.641255,100.84766,0.5409339,
2591,14-05-15,1,-186.70117,-1.0319229,-204.70117,-1.1314113,
2591,19-05-15,1,4.1015625,0.022336684,-14.263672,-0.07767849,
2591,28-05-15,1,18.59961,0.10091673,0.16015625,8.689669E-4,
2591,01-06-15,1,35.29883,0.18964303,16.667969,0.0895487,
2591,03-07-15,1,116.35156,0.6291331,97.80078,0.5288258,
2591,14-07-15,1,-108.94922,-0.5773597,-127.765625,-0.6770744,
2591,17-07-15,1,152.34961,0.8046967,133.33984,0.70428884,
2591,04-08-15,1,448.75,2.43627,430.10742,2.3350592,
2591,05-08-15,1,-119.09961,-0.6248767,-138.09961,-0.7245634,
2591,18-08-15,1,288.4004,1.5606124,269.7754,1.4598275,
2591,15-09-15,1,-100.75,-0.59828144,-117.53906,-0.69797957,
2591,20-10-15,1,-98.75,-0.5513787,-116.61133,-0.6511089,
2591,17-11-15,1,99.90039,0.58840394,82.87305,0.48811445,
2591,20-11-15,1,-81.15039,-0.47334573,-98.25391,-0.57310957,
2591,09-06-16,1,120.0,0.675001,102.16211,0.57466274,
2591,16-06-16,1,1.5488281,0.00874839,-16.15625,-0.09125685,
2591,18-07-16,2,221.84961,1.1869744,184.01758,0.98637325,
2591,26-07-16,1,110.94922,0.5893638,92.06836,0.48906845,
2591,16-08-16,1,76.0,0.40462875,57.179688,0.30442822,
2591,22-08-16,1,199.94922,1.0461808,180.73633,0.9456545,
2591,25-08-16,1,-33.84961,-0.17469549,-53.208984,-0.2746079,
2591,17-10-16,1,-155.15039,-0.8084855,-174.26367,-0.9080844,
2591,21-10-16,1,-112.5,-0.57195586,-132.11328,-0.6716708,
2591,25-10-16,1,-23.050781,-0.116561435,-42.816406,-0.21651073,
2591,13-01-17,1,449.29883,2.4453433,430.69922,2.3441136,
2591,19-01-17,1,-130.95117,-0.68114865,-150.11133,-0.7808111,
2591,07-02-17,1,592.3496,3.0052261,572.3418,2.9037185,
2591,02-03-17,1,-37.30078,-0.1792893,-58.085938,-0.2791949,
2591,08-03-17,1,-85.25,-0.4122191,-105.88672,-0.51200616,
2591,31-03-17,2,156.19922,0.730656,113.36133,0.5302968,
2591,06-04-17,1,59.65039,0.2770204,38.08789,0.17688271,
2591,12-04-17,1,71.84961,0.33259398,50.210938,0.23242791,
2591,28-04-17,1,13.949219,0.0627594,-8.285156,-0.03727603,
2591,02-05-17,1,-64.19922,-0.28708813,-86.5293,-0.38694447,
2591,09-05-17,1,-135.55078,-0.5936448,-158.3164,-0.69334686,
2591,11-05-17,1,38.40039,0.16825856,15.560547,0.06818147,
2591,01-06-17,1,-34.148438,-0.14629799,-57.472656,-0.2462231,
2591,06-06-17,1,13.25,0.05661655,-10.160156,-0.04341381,
2591,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2591,29-06-17,1,-192.59961,-0.8212327,-215.95703,-0.9208273,
2591,18-07-17,1,-42.94922,-0.17832166,-67.01367,-0.27823532,
2591,28-07-17,1,172.79883,0.7014562,148.07812,0.60110545,
2591,01-08-17,1,-40.75,-0.16254683,-65.79883,-0.26246357,
2591,08-08-17,1,-146.55078,-0.588144,-171.39453,-0.68784803,
2591,17-08-17,1,-119.29883,-0.49125302,-143.52344,-0.591006,
2591,04-09-17,1,-31.898438,-0.13073827,-56.28125,-0.23067316,
2591,13-09-17,2,-209.10156,-0.83899295,-258.8379,-1.0385671,
2591,03-10-17,1,-116.95117,-0.4828224,-141.11523,-0.5825815,
2591,04-10-17,1,-103.90039,-0.42918795,-128.05664,-0.52897173,
2591,16-10-17,1,96.25,0.39301756,71.71289,0.2928252,
2591,13-11-17,1,22.59961,0.08892128,-2.8261719,-0.011119963,
2591,28-11-17,1,-0.6015625,-0.0023293984,-26.425781,-0.102327146,
2591,27-12-17,1,-49.648438,-0.19342205,-75.291016,-0.29332125,
2591,09-01-18,1,-89.80078,-0.34874767,-115.50586,-0.44857514,
2591,12-01-18,2,-231.69922,-0.902225,-282.94727,-1.1017824,
2591,25-01-18,1,399.19922,1.480984,372.04492,1.3802445,
2591,04-04-18,2,-75.94922,-0.30961686,-124.83984,-0.50946265,
2591,11-04-18,1,13.5,0.05398143,-11.515625,-0.04604666,
2591,17-04-18,1,-123.75,-0.48777893,-149.0586,-0.5875365,
2591,10-05-18,2,310.94922,1.2166619,258.8379,1.0160539,
2591,15-05-18,1,-134.5,-0.5035793,-161.14062,-0.60332406,
2591,07-06-18,1,133.84961,0.5072097,107.39258,0.40695345,
2591,06-07-18,1,243.40039,0.92583054,216.98828,0.8253659,
2591,11-07-18,1,183.5,0.6888474,156.76953,0.58850294,
2591,18-07-18,1,-48.80078,-0.18087493,-75.75586,-0.2807811,
2591,24-07-18,1,-35.59961,-0.13208547,-62.535156,-0.23202461,
2591,07-09-18,1,-260.8496,-0.9478599,-288.23828,-1.0473832,
2591,22-11-18,1,-81.15039,-0.3087192,-107.39453,-0.40855938,
2591,30-11-18,1,66.30078,0.24822457,39.55664,0.14809676,
2591,10-12-18,1,-376.4004,-1.4149832,-402.81445,-1.5142802,
2591,14-12-18,2,181.89844,0.6966743,128.46484,0.49632907,
2591,18-12-18,1,-76.09961,-0.2821315,-103.03516,-0.38199228,
2591,20-12-18,1,-6.75,-0.024858033,-33.90039,-0.124844015,
2591,07-01-19,1,64.44922,0.23665072,37.183594,0.13653421,
2591,16-01-19,1,-54.80078,-0.19922738,-82.28125,-0.2991322,
2591,21-01-19,1,-57.05078,-0.20685,-84.603516,-0.30674842,
2591,01-02-19,2,379.60156,1.4160798,325.41602,1.2153705,
2591,19-02-19,1,-138.5,-0.51546293,-165.29883,-0.6152016,
2591,26-02-19,1,-243.80078,-0.90103865,-270.73633,-1.000587,
2591,07-03-19,1,318.5,1.168008,291.07227,1.0674245,
2591,08-03-19,1,-109.30078,-0.3933558,-137.03125,-0.49315324,
2591,18-03-19,2,793.9492,2.7468696,735.41797,2.545488,
2591,29-03-19,2,409.05078,1.3860533,348.6914,1.1853671,
2591,01-04-19,1,-239.05078,-0.7820257,-269.49805,-0.8816302,
2591,18-04-19,1,417.6504,1.3949975,387.5039,1.294305,
2591,06-05-19,1,-257.75,-0.86024916,-287.58203,-0.95981455,
2591,10-05-19,1,-198.25,-0.6795411,-227.32617,-0.77920544,
2591,21-05-19,1,1479.5,5.101777,1449.7598,4.999223,
2591,28-06-19,1,-147.80078,-0.47191823,-179.04688,-0.57168496,
2591,04-07-19,1,42.40039,0.13490163,10.949219,0.034836177,
2591,12-07-19,1,-185.84961,-0.6029537,-216.58008,-0.7026528,
2591,29-07-19,1,-23.550781,-0.08045937,-52.808594,-0.18041638,
2591,30-07-19,1,-158.79883,-0.5388546,-188.18945,-0.6385863,
2591,29-11-19,1,-15.5,-0.048470143,-47.470703,-0.14844592,
2591,05-12-19,1,-76.55078,-0.24005763,-108.40039,-0.33993566,
2591,23-12-19,1,-0.45117188,-0.0013936822,-32.822266,-0.10138887,
2591,10-01-20,1,297.0996,0.9338452,265.13477,0.8333731,
2591,27-01-20,1,126.94922,0.40958762,95.890625,0.30938047,
2591,16-07-21,1,-122.60156,-0.3414486,-158.44531,-0.4412744,
2591,05-08-21,1,778.64844,2.2285109,743.3203,2.1274009,
2591,09-08-21,1,-172.30078,-0.47765663,-208.28516,-0.57741344,
2591,16-08-21,1,-22.046875,-0.061043527,-58.152344,-0.16101256,
2591,01-09-21,1,-390.94922,-1.0583816,-427.6914,-1.1578504,
2591,03-09-21,1,-300.44922,-0.81125313,-337.33594,-0.9108522,
2591,15-09-21,1,-159.40234,-0.43395036,-196.05469,-0.53373116,
2591,17-09-21,1,585.09766,1.5866259,547.9297,1.4858364,
2591,24-09-21,1,313.44922,0.8378923,275.8828,0.7374722,
2591,28-09-21,1,-153.0,-0.40022027,-191.15234,-0.50001985,
2591,08-10-21,1,-247.05078,-0.6498044,-284.9453,-0.7494764,
2591,19-10-21,2,2364.1484,6.1804495,2286.2812,5.977353,
2591,26-10-21,1,1080.8984,2.7086723,1040.4531,2.6073186,
2591,29-07-22,1,656.3008,1.7871923,619.2539,1.6863089,
2591,02-08-22,2,-296.19922,-0.7777423,-371.875,-0.97735715,
2591,18-08-22,2,494.85547,1.2781305,416.39453,1.0774937,
2591,19-08-22,1,-189.64844,-0.47872406,-229.16797,-0.57848203,
2591,25-11-22,1,-242.40234,-0.5612296,-285.46875,-0.6609404,
2591,29-11-22,1,-111.19922,-0.25740144,-154.34375,-0.3572714,
2591,09-12-22,1,218.5,0.5048509,175.10938,0.40459558,
2591,28-12-22,2,33.44922,0.08252025,-52.09375,-0.117524,
2591,16-01-23,1,-32.44922,-0.07678244,-74.69141,-0.17673732,
2591,24-01-23,1,221.84766,0.52115387,179.16797,0.4208928,
2591,09-03-23,1,-196.55078,-0.47263405,-238.03906,-0.5723985,
2591,06-04-23,2,-63.5,-0.15337901,-145.51562,-0.3532971,
2591,18-04-23,1,470.60156,1.127881,428.64062,1.0273141,
2591,28-04-23,1,-194.64844,-0.45241356,-237.57422,-0.5521842,
2591,03-05-23,1,164.80078,0.38301313,121.6875,0.28281367,
2591,05-05-23,1,-106.05078,-0.24411984,-149.4414,-0.34400135,
2591,12-05-23,1,-198.45312,-0.4553677,-241.9336,-0.55513734,
2591,16-05-23,1,164.75,0.3758172,120.83203,0.27563435,
2591,30-05-23,1,425.85156,0.9707479,381.76953,0.87026095,
2591,08-06-23,1,-43.55078,-0.09833274,-87.81641,-0.1982795,
2591,13-06-23,1,-153.0,-0.34684715,-197.03516,-0.44667375,
2591,19-06-23,1,-367.05078,-0.8332301,-410.92188,-0.93282044,
2591,22-06-23,1,-73.0,-0.16631961,-116.85547,-0.26623774,
2591,04-07-23,1,1252.6016,2.8616407,1208.2031,2.7602098,
2591,13-07-23,1,-214.19922,-0.47530377,-259.15625,-0.5750625,
2591,19-07-23,1,442.29688,0.9820995,397.03906,0.88160664,
2591,09-08-23,1,-358.14844,-0.7949059,-403.02344,-0.89450544,
2591,22-08-23,1,65.34766,0.14858629,21.335938,0.048513256,
2591,05-09-23,1,3.25,0.0073060966,-41.234375,-0.0926961,
2591,12-09-23,1,-287.80078,-0.62979895,-333.35156,-0.72947836,
2591,18-09-23,1,-87.10156,-0.1884693,-133.27344,-0.28837544,
2591,12-10-23,1,119.953125,0.26994643,75.45703,0.16981097,
2591,17-10-23,1,-116.25,-0.2614248,-160.66016,-0.36129507,
2591,06-12-23,1,1988.5508,4.431207,1942.6797,4.32899,
2591,12-12-23,2,178.60156,0.38038003,84.203125,0.18018636,
2591,20-12-23,1,-204.05078,-0.4243005,-252.04297,-0.5240948,
2591,29-12-23,1,338.15234,0.70519733,290.03125,0.60484356,
2596,28-01-15,1,41.851562,0.2051829,21.433594,0.10508107,
2596,03-03-15,1,1008.6504,5.3336987,989.2363,5.2310376,
2596,04-03-15,1,-249.25,-1.2282408,-269.41797,-1.3276235,
2596,13-03-15,1,-195.25,-1.0127338,-214.4336,-1.1122363,
2596,17-03-15,1,-205.59961,-1.080315,-224.52734,-1.1797701,
2596,31-03-15,1,36.0,0.19797625,17.798828,0.0978818,
2596,10-04-15,1,119.55078,0.641255,100.84766,0.5409339,
2596,14-05-15,1,-186.70117,-1.0319229,-204.70117,-1.1314113,
2596,19-05-15,1,4.1015625,0.022336684,-14.263672,-0.07767849,
2596,28-05-15,1,18.59961,0.10091673,0.16015625,8.689669E-4,
2596,01-06-15,1,35.29883,0.18964303,16.667969,0.0895487,
2596,03-07-15,1,116.35156,0.6291331,97.80078,0.5288258,
2596,17-07-15,1,152.34961,0.8046967,133.33984,0.70428884,
2596,18-08-15,1,288.4004,1.5606124,269.7754,1.4598275,
2596,15-09-15,1,-100.75,-0.59828144,-117.53906,-0.69797957,
2596,17-11-15,1,99.90039,0.58840394,82.87305,0.48811445,
2596,20-11-15,1,-81.15039,-0.47334573,-98.25391,-0.57310957,
2596,09-06-16,1,120.0,0.675001,102.16211,0.57466274,
2596,16-06-16,1,1.5488281,0.00874839,-16.15625,-0.09125685,
2596,18-07-16,2,221.84961,1.1869744,184.01758,0.98637325,
2596,26-07-16,1,110.94922,0.5893638,92.06836,0.48906845,
2596,16-08-16,1,76.0,0.40462875,57.179688,0.30442822,
2596,22-08-16,1,199.94922,1.0461808,180.73633,0.9456545,
2596,25-08-16,1,-33.84961,-0.17469549,-53.208984,-0.2746079,
2596,17-10-16,1,-155.15039,-0.8084855,-174.26367,-0.9080844,
2596,21-10-16,1,-112.5,-0.57195586,-132.11328,-0.6716708,
2596,25-10-16,1,-23.050781,-0.116561435,-42.816406,-0.21651073,
2596,13-01-17,1,449.29883,2.4453433,430.69922,2.3441136,
2596,19-01-17,1,-130.95117,-0.68114865,-150.11133,-0.7808111,
2596,07-02-17,1,592.3496,3.0052261,572.3418,2.9037185,
2596,02-03-17,1,-37.30078,-0.1792893,-58.085938,-0.2791949,
2596,08-03-17,1,-85.25,-0.4122191,-105.88672,-0.51200616,
2596,31-03-17,2,156.19922,0.730656,113.36133,0.5302968,
2596,06-04-17,1,59.65039,0.2770204,38.08789,0.17688271,
2596,12-04-17,1,71.84961,0.33259398,50.210938,0.23242791,
2596,28-04-17,1,13.949219,0.0627594,-8.285156,-0.03727603,
2596,02-05-17,1,-64.19922,-0.28708813,-86.5293,-0.38694447,
2596,11-05-17,1,38.40039,0.16825856,15.560547,0.06818147,
2596,01-06-17,1,-34.148438,-0.14629799,-57.472656,-0.2462231,
2596,06-06-17,1,13.25,0.05661655,-10.160156,-0.04341381,
2596,12-06-17,1,-118.19922,-0.49910048,-141.82227,-0.59884965,
2596,29-06-17,1,-192.59961,-0.8212327,-215.95703,-0.9208273,
2596,18-07-17,1,-42.94922,-0.17832166,-67.01367,-0.27823532,
2596,28-07-17,1,172.79883,0.7014562,148.07812,0.60110545,
2596,08-08-17,1,-146.55078,-0.588144,-171.39453,-0.68784803,
2596,04-09-17,1,-31.898438,-0.13073827,-56.28125,-0.23067316,
2596,13-09-17,1,-91.30078,-0.36655203,-116.16211,-0.46636468,
2596,03-10-17,1,-116.95117,-0.4828224,-141.11523,-0.5825815,
2596,04-10-17,1,-103.90039,-0.42918795,-128.05664,-0.52897173,
2596,16-10-17,1,96.25,0.39301756,71.71289,0.2928252,
2596,28-11-17,1,-0.6015625,-0.0023293984,-26.425781,-0.102327146,
2596,27-12-17,1,-49.648438,-0.19342205,-75.291016,-0.29332125,
2596,12-01-18,2,-231.69922,-0.902225,-282.94727,-1.1017824,
2596,25-01-18,1,399.19922,1.480984,372.04492,1.3802445,
2596,04-04-18,1,-128.65039,-0.5239296,-153.14062,-0.6236663,
2596,11-04-18,1,13.5,0.05398143,-11.515625,-0.04604666,
2596,17-04-18,1,-123.75,-0.48777893,-149.0586,-0.5875365,
2596,10-05-18,1,-101.5,-0.38688847,-127.68359,-0.48669273,
2596,15-05-18,1,-134.5,-0.5035793,-161.14062,-0.60332406,
2596,06-07-18,1,243.40039,0.92583054,216.98828,0.8253659,
2596,11-07-18,1,183.5,0.6888474,156.76953,0.58850294,
2596,18-07-18,1,-48.80078,-0.18087493,-75.75586,-0.2807811,
2596,24-07-18,1,-35.59961,-0.13208547,-62.535156,-0.23202461,
2596,22-11-18,1,-81.15039,-0.3087192,-107.39453,-0.40855938,
2596,10-12-18,1,-376.4004,-1.4149832,-402.81445,-1.5142802,
2596,14-12-18,2,181.89844,0.6966743,128.46484,0.49632907,
2596,18-12-18,1,-76.09961,-0.2821315,-103.03516,-0.38199228,
2596,20-12-18,1,-6.75,-0.024858033,-33.90039,-0.124844015,
2596,07-01-19,1,64.44922,0.23665072,37.183594,0.13653421,
2596,16-01-19,1,-54.80078,-0.19922738,-82.28125,-0.2991322,
2596,21-01-19,1,-57.05078,-0.20685,-84.603516,-0.30674842,
2596,01-02-19,1,380.30078,1.4186516,353.30273,1.3179398,
2596,19-02-19,1,-138.5,-0.51546293,-165.29883,-0.6152016,
2596,26-02-19,1,-243.80078,-0.90103865,-270.73633,-1.000587,
2596,08-03-19,1,-109.30078,-0.3933558,-137.03125,-0.49315324,
2596,18-03-19,2,793.9492,2.7468696,735.41797,2.545488,
2596,29-03-19,2,409.05078,1.3860533,348.6914,1.1853671,
2596,01-04-19,1,-239.05078,-0.7820257,-269.49805,-0.8816302,
2596,18-04-19,1,417.6504,1.3949975,387.5039,1.294305,
2596,21-05-19,1,1479.5,5.101777,1449.7598,4.999223,
2596,28-06-19,1,-147.80078,-0.47191823,-179.04688,-0.57168496,
2596,12-07-19,1,-185.84961,-0.6029537,-216.58008,-0.7026528,
2596,30-07-19,1,-158.79883,-0.5388546,-188.18945,-0.6385863,
2596,05-12-19,1,-76.55078,-0.24005763,-108.40039,-0.33993566,
2596,10-01-20,1,297.0996,0.9338452,265.13477,0.8333731,
2596,27-01-20,1,126.94922,0.40958762,95.890625,0.30938047,
2596,16-07-21,1,-122.60156,-0.3414486,-158.44531,-0.4412744,
2596,05-08-21,1,778.64844,2.2285109,743.3203,2.1274009,
2596,09-08-21,1,-172.30078,-0.47765663,-208.28516,-0.57741344,
2596,16-08-21,1,-22.046875,-0.061043527,-58.152344,-0.16101256,
2596,01-09-21,1,-390.94922,-1.0583816,-427.6914,-1.1578504,
2596,15-09-21,1,-159.40234,-0.43395036,-196.05469,-0.53373116,
2596,17-09-21,1,585.09766,1.5866259,547.9297,1.4858364,
2596,24-09-21,1,313.44922,0.8378923,275.8828,0.7374722,
2596,28-09-21,1,-153.0,-0.40022027,-191.15234,-0.50001985,
2596,08-10-21,1,-247.05078,-0.6498044,-284.9453,-0.7494764,
2596,19-10-21,2,2364.1484,6.1804495,2286.2812,5.977353,
2596,26-10-21,1,1080.8984,2.7086723,1040.4531,2.6073186,
2596,29-07-22,1,656.3008,1.7871923,619.2539,1.6863089,
2596,02-08-22,2,-296.19922,-0.7777423,-371.875,-0.97735715,
2596,18-08-22,2,494.85547,1.2781305,416.39453,1.0774937,
2596,19-08-22,1,-189.64844,-0.47872406,-229.16797,-0.57848203,
2596,29-11-22,1,-111.19922,-0.25740144,-154.34375,-0.3572714,
