S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,04-02-20,5,-118.09961,-0.38390988,-424.5852,-1.3835282,
1,03-03-20,1,-132.80078,-0.45556557,-190.96948,-0.6551075,
1,04-02-21,4,738.35156,2.13056,460.2339,1.3284422,
1,03-03-21,2,363.70312,1.0317166,219.50974,0.63069046,
1,01-09-20,6,-299.10156,-1.2358851,-586.1683,-2.4346318,
1,22-02-22,5,-842.5508,-2.2437122,-1217.1464,-3.2414532,
1,10-02-16,2,-189.25,-1.2875769,-247.84906,-1.6862864,
1,09-03-16,5,215.65039,1.4175279,63.252136,0.4161155,
1,01-09-22,1,-67.40234,-0.17040975,-146.44115,-0.37024,
1,09-03-18,2,-109.75,-0.44787952,-207.58875,-0.84742814,
1,16-02-22,6,2.2578125,0.009277046,-456.10095,-1.1907647,
1,16-02-21,2,3.8554688,0.010316374,-145.69008,-0.38968703,
1,24-12-21,3,-478.60156,-1.3662468,-688.2417,-1.964882,
1,25-06-20,5,78.203125,0.37303692,-136.86739,-0.62734425,
1,10-02-22,2,28.402344,0.07292169,-127.748474,-0.32714516,
1,29-07-20,2,-49.84961,-0.22335654,-139.03346,-0.623132,
1,03-03-16,3,-131.75,-0.8714601,-222.29425,-1.4705802,
1,28-02-22,5,-448.4414,-1.2373416,-809.35486,-2.2361276,
1,07-04-16,3,-163.20117,-1.0405791,-257.11288,-1.6395411,
1,17-02-16,4,-149.64746,-1.06168,-262.10782,-1.8606224,
1,27-08-19,3,684.9531,2.4562235,516.9172,1.8537631,
1,19-03-20,12,-2220.246,-10.658336,-2707.903,-13.047682,
1,23-09-19,10,210.30273,0.71348834,-399.14746,-1.2872219,
1,02-07-20,1,-91.15039,-0.41141948,-135.36945,-0.6110067,
1,31-08-20,3,154.80273,0.63339555,7.5267334,0.032764643,
1,09-03-21,1,-153.05078,-0.4246533,-224.98044,-0.6242287,
1,09-03-20,3,-112.59961,-0.42049056,-271.2928,-1.0200782,
1,03-06-20,5,742.30273,3.5877774,528.955,2.584208,
1,27-11-20,1,-78.25,-0.26428938,-137.38715,-0.4640236,
