14:15:25.938177300,DeltaHedging_Sensex::NRML
14:15:45.906799200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:15:45.908584600,DeltaHedging_Nifty::NRML
14:15:45.910311500,DeltaHedging_FN::NRML
14:15:45.919436500,DeltaHedging_BankEx::NRML
14:15:45.922537100,DeltaHedging_Sensex::NRML
14:16:06.061326100,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:16:06.084896100,DeltaHedging_Nifty::NRML
14:16:06.086890100,DeltaHedging_FN::NRML
14:16:06.088115800,DeltaHedging_BankEx::NRML
14:16:06.090624300,DeltaHedging_Sensex::NRML
14:16:25.906751800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:16:25.908645800,DeltaHedging_Nifty::NRML
14:16:25.909598900,DeltaHedging_FN::NRML
14:16:25.910596800,DeltaHedging_BankEx::NRML
14:16:25.910596800,DeltaHedging_Sensex::NRML
14:16:45.912525,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:16:45.922565600,DeltaHedging_Nifty::NRML
14:16:45.925561600,DeltaHedging_FN::NRML
14:16:45.927515800,DeltaHedging_BankEx::NRML
14:16:45.930886700,DeltaHedging_Sensex::NRML
14:17:05.907498600,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:17:05.911717300,DeltaHedging_Nifty::NRML
14:17:05.912498200,DeltaHedging_FN::NRML
14:17:05.913016200,DeltaHedging_BankEx::NRML
14:17:05.914005700,DeltaHedging_Sensex::NRML
14:17:26.016800100,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:17:26.017321100,DeltaHedging_Nifty::NRML
14:17:26.019764400,DeltaHedging_FN::NRML
14:17:26.020944300,DeltaHedging_BankEx::NRML
14:17:26.021935800,DeltaHedging_Sensex::NRML
14:17:45.907781800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:17:45.910683200,DeltaHedging_Nifty::NRML
14:17:45.911680300,DeltaHedging_FN::NRML
14:17:45.912677500,DeltaHedging_BankEx::NRML
14:17:45.913673900,DeltaHedging_Sensex::NRML
14:18:05.906781600,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:18:05.908414900,DeltaHedging_Nifty::NRML
14:18:05.909927700,DeltaHedging_FN::NRML
14:18:05.911777500,DeltaHedging_BankEx::NRML
14:18:05.912874100,DeltaHedging_Sensex::NRML
14:18:25.908254500,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:18:25.910495500,DeltaHedging_Nifty::NRML
14:18:25.915446800,DeltaHedging_FN::NRML
14:18:25.916069900,DeltaHedging_BankEx::NRML
14:18:25.916591600,DeltaHedging_Sensex::NRML
14:18:45.907249200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:18:45.908477100,DeltaHedging_Nifty::NRML
14:18:45.931860600,DeltaHedging_FN::NRML
14:18:45.931860600,DeltaHedging_BankEx::NRML
14:18:45.932858900,DeltaHedging_Sensex::NRML
14:19:05.907454700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:19:05.910432700,DeltaHedging_Nifty::NRML
14:19:05.910432700,DeltaHedging_FN::NRML
14:19:05.911430600,DeltaHedging_BankEx::NRML
14:19:05.912427600,DeltaHedging_Sensex::NRML
14:19:25.907052700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:19:25.908585800,DeltaHedging_Nifty::NRML
14:19:25.909101900,DeltaHedging_FN::NRML
14:19:25.910094500,DeltaHedging_BankEx::NRML
14:19:25.911051700,DeltaHedging_Sensex::NRML
14:19:45.906674200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:19:45.909396400,DeltaHedging_Nifty::NRML
14:19:45.912777900,DeltaHedging_FN::NRML
14:19:45.913999800,DeltaHedging_BankEx::NRML
14:19:45.915118500,DeltaHedging_Sensex::NRML
14:20:05.906360,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:20:05.908560900,DeltaHedging_Nifty::NRML
14:20:05.909554,DeltaHedging_FN::NRML
14:20:05.910551,DeltaHedging_BankEx::NRML
14:20:05.911547900,DeltaHedging_Sensex::NRML
14:20:25.906932900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:20:25.908501900,DeltaHedging_Nifty::NRML
14:20:25.909495800,DeltaHedging_FN::NRML
14:20:25.910491800,DeltaHedging_BankEx::NRML
14:20:25.910491800,DeltaHedging_Sensex::NRML
14:20:46.021014900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:20:46.026513300,DeltaHedging_Nifty::NRML
14:20:46.027511300,DeltaHedging_FN::NRML
14:20:46.030502600,DeltaHedging_BankEx::NRML
14:20:46.031621800,DeltaHedging_Sensex::NRML
14:21:05.906998700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:21:05.908927600,DeltaHedging_Nifty::NRML
14:21:05.910017700,DeltaHedging_FN::NRML
14:21:05.910582,DeltaHedging_BankEx::NRML
14:21:05.941899600,DeltaHedging_Sensex::NRML
14:21:25.907325800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:21:25.909979500,DeltaHedging_Nifty::NRML
14:21:25.910977,DeltaHedging_FN::NRML
14:21:25.911807900,DeltaHedging_BankEx::NRML
14:21:25.912396900,DeltaHedging_Sensex::NRML
14:21:45.906737800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:21:45.909566400,DeltaHedging_Nifty::NRML
14:21:45.910854500,DeltaHedging_FN::NRML
