09:55:59.537821,Price 50400.3,RoundedBN 50400.0,BNpremium 1246.449999999997 50400,SkewDiff 405.449951171875,NiftyPremium 128.34999999999928 23600,FNPremium 285.7499999999993 23150,BankexPremium 118342.9 57500,SensexPremium 419.5199999999983 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50359.45;50401.8;50356.6;50397.0:23573.05;23596.85;23572.55;23596.7:23262.75;23281.25;23260.6;23279.05:57511.84;57534.1;57508.98;57525.3:77787.48;77828.04;77786.54;77828.04
09:56:59.537798,Price 50407.05,RoundedBN 50400.0,BNpremium 1238.2499999999973 50400,SkewDiff 403.9500732421875,NiftyPremium 125.30000000000072 23600,FNPremium 280.3500000000015 23150,BankexPremium 118329.62 57500,SensexPremium 403.87999999999886 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50397.05;50410.8;50384.2;50406.45:23597.85;23606.3;23593.4;23604.35:23282.05;23287.25;23275.25;23285.85:57525.3;57544.41;57522.97;57541.16:77824.83;77859.03;77822.62;77845.41
09:57:59.538115,Price 50368.0,RoundedBN 50400.0,BNpremium 1207.9 50400,SkewDiff 445.7999267578125,NiftyPremium 123.9 23600,FNPremium 296.8500000000015 23150,BankexPremium 118353.68 57500,SensexPremium 424.2699999999953 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50406.9;50407.15;50364.8;50364.8:23604.35;23608.85;23595.25;23595.25:23286.65;23286.65;23269.0;23269.0:57538.58;57559.87;57512.77;57512.77:77850.78;77861.09;77827.76;77827.76
09:58:59.537259,Price 50382.0,RoundedBN 50400.0,BNpremium 1229.85 50400,SkewDiff 464.4000244140625,NiftyPremium 125.55000000000001 23600,FNPremium 288.20000000000005 23150,BankexPremium 118351.56 57500,SensexPremium 405.1100000000035 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50365.25;50387.55;50365.25;50380.65:23595.55;23606.2;23595.1;23603.0:23269.5;23281.95;23269.05;23277.35:57514.52;57522.63;57504.64;57515.48:77830.63;77849.43;77827.06;77836.93
09:59:59.537408,Price 50366.3,RoundedBN 50400.0,BNpremium 1205.3500000000029 50400,SkewDiff 474.75,NiftyPremium 121.64999999999999 23600,FNPremium 293.6000000000015 23150,BankexPremium 118346.76 57500,SensexPremium 392.81999999999533 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50382.0;50395.0;50361.6;50371.95:23602.55;23603.4;23595.0;23595.0:23277.45;23282.9;23269.25;23274.9:57516.64;57539.11;57508.71;57519.29:77836.84;77851.65;77830.9;77843.88
10:00:59.537497,Price 50478.65,RoundedBN 50500.0,BNpremium 1207.0500000000015 50500,SkewDiff 450.8001708984375,NiftyPremium 119.35000000000073 23650,FNPremium 241.29999999999856 23150,BankexPremium 118341.92 57600,SensexPremium 401.729999999993 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50374.15;50495.75;50366.3;50480.05:23596.3;23642.55;23594.9;23639.85:23275.65;23330.35;23273.1;23326.05:57521.44;57644.08;57512.86;57626.28:77842.37;77962.23;77832.17;77962.23
10:01:59.537643,Price 50504.4,RoundedBN 50500.0,BNpremium 1224.6499999999987 50500,SkewDiff 416.25,NiftyPremium 132.85 23650,FNPremium 227.60000000000147 23150,BankexPremium 118330.79 57700,SensexPremium 430.17000000000405 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50475.9;50505.9;50460.7;50504.9:23640.05;23659.15;23633.3;23652.7:23323.75;23343.25;23319.2;23339.45:57626.28;57663.24;57619.44;57657.8:77966.68;78001.11;77957.26;77999.95
10:02:59.537732,Price 50514.8,RoundedBN 50500.0,BNpremium 1214.699999999997 50500,SkewDiff 450.60009765625,NiftyPremium 139.99999999999926 23650,FNPremium 220.9999999999993 23150,BankexPremium 118347.44 57700,SensexPremium 450.5 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50506.15;50517.85;50483.45;50517.3:23654.7;23657.0;23641.95;23657.0:23340.5;23346.3;23329.1;23346.3:57658.29;57679.15;57651.73;57671.1:78002.23;78011.02;77985.59;78011.02
10:03:59.537864,Price 50527.8,RoundedBN 50500.0,BNpremium 1206.6499999999971 50500,SkewDiff 462.0999755859375,NiftyPremium 134.99999999999855 23650,FNPremium 216.35000000000147 23150,BankexPremium 118367.5 57700,SensexPremium 432.67000000000405 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50515.3;50537.05;50513.1;50529.2:23656.5;23662.15;23652.95;23657.85:23345.7;23357.45;23343.0;23352.3:57677.79;57706.95;57677.79;57698.53:78015.87;78036.68;78012.03;78027.63
10:04:59.537141,Price 50504.1,RoundedBN 50500.0,BNpremium 1215.0000000000014 50500,SkewDiff 397.6500244140625,NiftyPremium 135.6 23650,FNPremium 226.40000000000074 23150,BankexPremium 118358.38 57700,SensexPremium 449.7600000000035 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50531.7;50559.55;50500.6;50500.6:23657.65;23675.6;23653.4;23653.85:23350.35;23364.8;23340.05;23340.05:57699.3;57724.13;57690.18;57690.18:78027.48;78053.66;78018.1;78018.1
10:05:59.537429,Price 50540.0,RoundedBN 50500.0,BNpremium 1199.95 50500,SkewDiff 475.60009765625,NiftyPremium 129.89999999999856 23650,FNPremium 210.70000000000002 23150,BankexPremium 118356.76999999999 57700,SensexPremium 443.8299999999988 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50499.25;50541.45;50493.65;50536.55:23653.15;23663.6;23653.15;23659.1:23340.3;23359.3;23338.1;23354.35:57690.18;57711.43;57686.49;57711.43:78019.09;78031.02;78017.82;78019.93
10:06:59.537665,Price 50514.95,RoundedBN 50500.0,BNpremium 1208.1500000000028 50500,SkewDiff 433.800048828125,NiftyPremium 126.50000000000074 23650,FNPremium 218.70000000000002 23150,BankexPremium 118364.01 57700,SensexPremium 423.16000000000054 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50535.85;50548.9;50511.85;50514.25:23659.5;23662.95;23649.1;23654.85:23353.95;23360.6;23344.4;23347.0:57711.43;57716.29;57695.41;57695.41:78014.72;78024.0;78005.37;78013.63
10:07:59.537723,Price 50501.55,RoundedBN 50500.0,BNpremium 1230.749999999997 50500,SkewDiff 465.1500244140625,NiftyPremium 128.69999999999928 23650,FNPremium 228.4999999999993 23150,BankexPremium 118348.98 57700,SensexPremium 434.29000000000235 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50514.95;50528.65;50493.75;50504.2:23657.2;23659.7;23640.9;23648.3:23348.0;23350.3;23332.45;23337.45:57695.81;57697.12;57666.26;57681.25:78014.39;78015.83;77977.6;77991.07
10:08:59.537799,Price 50489.95,RoundedBN 50500.0,BNpremium 1212.649999999997 50500,SkewDiff 438.550048828125,NiftyPremium 115.45 23650,FNPremium 235.10000000000147 23150,BankexPremium 118319.4 57600,SensexPremium 388.1000000000058 78000,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50505.25;50509.9;50466.2;50490.25:23645.85;23648.7;23634.35;23640.8:23338.2;23340.7;23322.2;23331.85:57680.78;57681.74;57628.89;57646.81:77990.44;77991.95;77943.08;77949.49
10:09:59.538012,Price 50471.5,RoundedBN 50500.0,BNpremium 1199.8000000000002 50500,SkewDiff 461.8499755859375,NiftyPremium 107.74999999999855 23650,FNPremium 241.2499999999993 23150,BankexPremium 118342.26 57600,SensexPremium 377.7499999999971 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50490.0;50492.1;50457.9;50473.8:23640.95;23641.3;23629.75;23633.5:23331.6;23335.0;23319.45;23326.9:57648.8;57651.56;57625.94;57625.94:77951.85;77952.14;77928.96;77928.96
10:10:59.537162,Price 50440.75,RoundedBN 50400.0,BNpremium 1179.7 50400,SkewDiff 383.5999755859375,NiftyPremium 97.80000000000001 23650,FNPremium 254.15000000000074 23150,BankexPremium 118360.72 57600,SensexPremium 402.95000000000584 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50469.85;50476.2;50444.15;50448.55:23633.1;23636.9;23622.5;23624.45:23325.45;23328.55;23312.85;23312.85:57626.47;57631.75;57607.84;57608.26:77929.05;77931.19;77895.59;77897.2
10:11:59.536898,Price 50433.0,RoundedBN 50400.0,BNpremium 1203.1999999999998 50400,SkewDiff 427.199951171875,NiftyPremium 93.44999999999854 23600,FNPremium 257.0499999999986 23150,BankexPremium 118354.67 57600,SensexPremium 371.99000000000524 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50447.15;50447.15;50404.75;50426.75:23625.4;23625.4;23613.55;23617.2:23315.25;23315.25;23298.2;23309.8:57608.01;57608.01;57559.46;57586.19:77897.6;77897.6;77865.18;77879.1
10:12:59.537925,Price 50468.3,RoundedBN 50500.0,BNpremium 1190.300000000003 50500,SkewDiff 429.0,NiftyPremium 94.0 23650,FNPremium 242.95000000000002 23150,BankexPremium 118348.95 57600,SensexPremium 361.7299999999959 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50431.65;50476.0;50427.15;50472.4:23617.95;23627.2;23616.9;23624.2:23311.45;23326.1;23309.65;23325.7:57586.47;57616.56;57585.94;57616.56:77878.99;77895.82;77870.6;77892.93
10:13:59.537992,Price 50488.6,RoundedBN 50500.0,BNpremium 1216.0499999999986 50500,SkewDiff 461.0999755859375,NiftyPremium 96.60000000000144 23650,FNPremium 237.20000000000002 23150,BankexPremium 118327.61 57600,SensexPremium 339.6599999999977 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50462.45;50495.75;50462.45;50490.15:23623.15;23633.8;23623.15;23630.65:23321.15;23333.65;23321.15;23330.3:57619.25;57646.59;57619.25;57640.59:77893.23;77918.3;77892.7;77916.22
10:14:59.537135,Price 50469.25,RoundedBN 50500.0,BNpremium 1195.5 50500,SkewDiff 418.050048828125,NiftyPremium 82.10000000000144 23600,FNPremium 246.4999999999993 23150,BankexPremium 118347.9 57600,SensexPremium 315.12000000000114 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50490.15;50490.4;50455.65;50467.75:23630.7;23631.15;23612.85;23616.0:23330.25;23330.75;23315.05;23319.9:57640.59;57640.59;57607.84;57619.2:77915.19;77916.5;77863.22;77865.0
10:15:59.537155,Price 50482.25,RoundedBN 50500.0,BNpremium 1207.65 50500,SkewDiff 420.300048828125,NiftyPremium 79.5 23600,FNPremium 239.85000000000147 23150,BankexPremium 118320.34 57700,SensexPremium 296.0399999999994 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50469.8;50490.9;50448.15;50488.75:23616.5;23618.05;23609.3;23616.5:23319.0;23329.75;23313.05;23328.6:57620.3;57653.68;57603.29;57652.14:77865.72;77868.84;77847.66;77867.51
10:16:59.537255,Price 50467.75,RoundedBN 50500.0,BNpremium 1190.6 50500,SkewDiff 391.25,NiftyPremium 82.45000000000147 23600,FNPremium 249.70000000000002 23150,BankexPremium 118353.51 57600,SensexPremium 273.9900000000023 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50488.7;50488.7;50447.05;50461.0:23616.3;23618.05;23608.15;23612.75:23328.8;23328.8;23307.8;23314.4:57652.14;57657.24;57604.46;57613.11:77863.64;77870.62;77836.35;77842.09
10:17:59.537467,Price 50475.2,RoundedBN 50500.0,BNpremium 1199.8999999999971 50500,SkewDiff 404.7501220703125,NiftyPremium 85.74999999999928 23600,FNPremium 251.04999999999856 23150,BankexPremium 118337.54999999999 57600,SensexPremium 289.9800000000017 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50462.3;50480.55;50442.85;50472.35:23613.65;23618.5;23602.6;23613.05:23315.05;23322.6;23304.55;23314.9:57614.69;57633.49;57608.41;57630.65:77841.31;77864.78;77818.67;77833.34
10:18:59.537605,Price 50472.85,RoundedBN 50500.0,BNpremium 1195.9999999999986 50500,SkewDiff 392.8499755859375,NiftyPremium 82.99999999999926 23600,FNPremium 250.95000000000002 23150,BankexPremium 118338.07 57600,SensexPremium 273.9799999999988 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50479.35;50481.2;50453.5;50471.85:23612.35;23614.7;23601.65;23611.0:23318.25;23319.7;23304.9;23314.8:57630.65;57631.18;57609.51;57629.61:77830.92;77842.94;77818.5;77840.92
10:19:59.537475,Price 50449.15,RoundedBN 50400.0,BNpremium 1181.8499999999985 50400,SkewDiff 403.75,NiftyPremium 90.69999999999854 23600,FNPremium 260.6500000000008 23150,BankexPremium 118357.48999999999 57600,SensexPremium 291.4499999999971 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50476.1;50476.1;50442.45;50452.4:23610.95;23612.2;23600.75;23603.55:23316.5;23316.85;23304.75;23308.65:57630.13;57635.84;57599.4;57609.26:77842.22;77845.31;77810.79;77816.3
10:20:59.537554,Price 50476.4,RoundedBN 50500.0,BNpremium 1194.2500000000014 50500,SkewDiff 369.6500244140625,NiftyPremium 84.50000000000145 23600,FNPremium 250.9999999999993 23150,BankexPremium 118332.82999999999 57600,SensexPremium 288.7700000000012 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50449.25;50475.85;50445.25;50473.5:23602.75;23610.15;23599.3;23606.15:23307.2;23317.45;23306.05;23314.9:57610.71;57637.58;57607.87;57635.37:77817.05;77826.42;77810.19;77813.2
10:21:59.537626,Price 50491.5,RoundedBN 50500.0,BNpremium 1207.7 50500,SkewDiff 470.050048828125,NiftyPremium 80.99999999999926 23600,FNPremium 245.29999999999856 23150,BankexPremium 118329.04999999999 57700,SensexPremium 253.9499999999971 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50473.7;50518.45;50469.15;50492.45:23606.95;23621.65;23604.85;23607.85:23314.8;23334.8;23313.8;23321.85:57635.37;57669.36;57635.37;57662.26:77816.53;77857.59;77814.76;77843.98
10:22:59.537438,Price 50527.6,RoundedBN 50500.0,BNpremium 1192.7000000000016 50500,SkewDiff 424.949951171875,NiftyPremium 77.14999999999927 23600,FNPremium 228.40000000000074 23150,BankexPremium 118358.76999999999 57700,SensexPremium 255.72999999999303 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50491.5;50528.6;50486.4;50523.3:23608.65;23612.8;23600.3;23612.0:23321.35;23339.25;23320.45;23337.25:57660.85;57691.61;57651.14;57689.02:77843.7;77845.02;77813.86;77845.02
10:23:59.537626,Price 50538.4,RoundedBN 50500.0,BNpremium 1184.7999999999986 50500,SkewDiff 450.1500244140625,NiftyPremium 73.85000000000144 23650,FNPremium 223.35000000000147 23150,BankexPremium 118361.32 57700,SensexPremium 278.8999999999971 77900,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50527.65;50544.5;50525.25;50544.5:23612.0;23619.65;23611.3;23619.65:23339.6;23347.3;23338.05;23347.3:57690.57;57708.81;57688.82;57704.57:77847.18;77863.17;77840.64;77862.53
10:24:59.537720,Price 50514.8,RoundedBN 50500.0,BNpremium 1208.699999999997 50500,SkewDiff 415.35009765625,NiftyPremium 81.75000000000072 23600,FNPremium 233.60000000000147 23150,BankexPremium 118334.03 57700,SensexPremium 263.48999999999944 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50537.35;50540.45;50508.75;50512.05:23615.9;23617.05;23605.8;23607.25:23344.4;23344.4;23329.55;23332.6:57705.05;57707.23;57665.99;57665.99:77859.45;77859.45;77823.73;77828.61
10:25:59.537884,Price 50495.5,RoundedBN 50500.0,BNpremium 1215.3000000000002 50500,SkewDiff 456.0999755859375,NiftyPremium 81.55000000000146 23600,FNPremium 244.20000000000002 23150,BankexPremium 118320.07999999999 57600,SensexPremium 280.52999999999884 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50515.75;50536.75;50478.25;50494.45:23605.8;23607.75;23587.55;23593.35:23333.95;23340.4;23313.7;23322.2:57665.31;57685.2;57645.86;57645.86:77829.33;77829.33;77791.93;77792.77
10:26:59.538004,Price 50521.65,RoundedBN 50500.0,BNpremium 1200.1499999999985 50500,SkewDiff 464.9500732421875,NiftyPremium 83.10000000000073 23600,FNPremium 230.95000000000002 23150,BankexPremium 118354.82 57700,SensexPremium 258.1999999999971 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50489.3;50528.1;50489.3;50518.0:23594.0;23608.65;23594.0;23602.65:23322.2;23338.35;23321.45;23334.0:57646.92;57692.08;57646.92;57686.37:77792.78;77827.1;77789.55;77819.47
10:27:59.537053,Price 50497.25,RoundedBN 50500.0,BNpremium 1216.6999999999998 50500,SkewDiff 468.1500244140625,NiftyPremium 78.74999999999855 23600,FNPremium 241.85000000000147 23150,BankexPremium 118323.76999999999 57700,SensexPremium 255.27000000000697 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50521.95;50536.35;50489.35;50496.75:23603.15;23607.65;23586.75;23590.1:23336.0;23341.9;23321.75;23324.6:57687.4;57702.28;57661.8;57661.8:77822.56;77828.23;77786.05;77786.05
10:28:59.537180,Price 50499.65,RoundedBN 50500.0,BNpremium 1223.6500000000015 50500,SkewDiff 415.8499755859375,NiftyPremium 82.79999999999855 23600,FNPremium 237.54999999999856 23150,BankexPremium 118347.93 57700,SensexPremium 265.379999999993 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50498.15;50507.15;50486.4;50500.65:23589.35;23599.05;23589.35;23597.05:23324.9;23333.4;23322.35;23330.6:57657.12;57685.36;57655.23;57680.73:77780.07;77820.74;77780.07;77816.75
10:29:59.537392,Price 50483.1,RoundedBN 50500.0,BNpremium 1197.3999999999985 50500,SkewDiff 432.7498779296875,NiftyPremium 74.55000000000072 23600,FNPremium 244.04999999999856 23150,BankexPremium 118334.04 57600,SensexPremium 238.97999999999303 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50500.0;50500.0;50472.15;50481.15:23596.9;23596.9;23586.2;23588.3:23329.9;23329.9;23318.75;23322.05:57679.73;57679.73;57625.3;57634.16:77816.32;77816.32;77751.88;77762.7
10:30:59.537489,Price 50486.0,RoundedBN 50500.0,BNpremium 1203.75 50500,SkewDiff 409.7501220703125,NiftyPremium 87.7 23600,FNPremium 241.65000000000074 23150,BankexPremium 118322.65 57600,SensexPremium 270.66999999999535 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50481.9;50491.4;50468.5;50487.65:23588.0;23602.8;23585.05;23599.9:23322.65;23328.0;23317.6;23326.25:57634.16;57659.78;57631.61;57645.55:77762.43;77822.18;77759.72;77803.98
10:31:59.537573,Price 50509.2,RoundedBN 50500.0,BNpremium 1208.4000000000028 50500,SkewDiff 416.650146484375,NiftyPremium 85.05000000000072 23600,FNPremium 234.10000000000147 23150,BankexPremium 118320.45999999999 57700,SensexPremium 263.4400000000052 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50486.45;50515.85;50476.85;50507.0:23599.35;23607.0;23597.15;23599.15:23325.65;23337.9;23321.75;23330.85:57645.55;57659.61;57640.18;57651.73:77799.87;77816.02;77776.01;77803.15
10:32:59.537766,Price 50517.1,RoundedBN 50500.0,BNpremium 1202.6000000000015 50500,SkewDiff 419.8499755859375,NiftyPremium 82.25000000000074 23600,FNPremium 227.85000000000147 23150,BankexPremium 118336.75 57700,SensexPremium 248.33000000000465 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50507.0;50523.6;50497.3;50512.4:23599.8;23607.4;23596.5;23604.05:23331.3;23341.95;23328.55;23336.7:57652.26;57684.75;57652.26;57666.14:77804.51;77833.14;77801.38;77822.89
10:33:59.537854,Price 50493.8,RoundedBN 50500.0,BNpremium 1211.500000000003 50500,SkewDiff 454.449951171875,NiftyPremium 88.90000000000073 23600,FNPremium 238.60000000000147 23150,BankexPremium 118320.73999999999 57600,SensexPremium 272.3999999999942 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50517.85;50521.5;50495.05;50495.05:23605.15;23608.7;23598.95;23599.4:23339.15;23341.45;23329.0;23329.5:57668.55;57673.2;57648.91;57650.69:77828.12;77830.75;77790.13;77794.45
10:34:59.537968,Price 50441.75,RoundedBN 50400.0,BNpremium 1177.9 50400,SkewDiff 419.2000732421875,NiftyPremium 81.14999999999854 23600,FNPremium 257.20000000000005 23150,BankexPremium 118357.12 57600,SensexPremium 270.66999999999825 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50499.7;50499.7;50434.3;50439.7:23599.1;23607.65;23595.8;23606.55:23331.4;23331.4;23304.4;23308.1:57647.46;57658.73;57587.65;57588.92:77792.9;77806.68;77784.22;77796.13
10:35:59.537016,Price 50392.5,RoundedBN 50400.0,BNpremium 1216.35 50400,SkewDiff 448.699951171875,NiftyPremium 80.89999999999927 23600,FNPremium 280.2499999999993 23150,BankexPremium 118325.03 57500,SensexPremium 253.93999999999357 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50441.45;50442.55;50354.85;50387.2:23607.95;23610.9;23596.2;23597.3:23309.65;23309.85;23275.9;23284.4:57588.92;57588.92;57508.21;57543.17:77795.67;77802.96;77763.1;77783.89
10:36:59.537100,Price 50388.45,RoundedBN 50400.0,BNpremium 1210.549999999997 50400,SkewDiff 379.9500732421875,NiftyPremium 79.39999999999854 23600,FNPremium 276.4000000000008 23150,BankexPremium 118347.51 57500,SensexPremium 243.28000000000173 77800,ATRAndEMAInfos |BANKNIFTY:1.67:-2.86|NIFTY:1.36:-4.32|FINNIFTY:1.70:-2.68|BANKEX:1.69:-2.57|Sensex:1.33:-3.75,IndexPrices 50389.4;50405.2;50366.7;50388.85:23597.3;23601.5;23592.65;23599.75:23284.85;23296.05;23281.5;23291.4:57543.17;57549.58;57516.78;57520.22:77783.04;77787.29;77766.72;77784.4
