S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
4,14-11-19,2,-43.29883,-0.14091963,-166.28433,-0.5410633,
4,14-11-18,2,110.052734,0.42386678,6.348877,0.02428592,
4,31-12-21,2,-140.75,-0.39967245,-282.61774,-0.8000816,
4,12-11-21,2,29.203125,0.07536462,-125.762085,-0.3245591,
4,29-05-20,1,-70.15039,-0.36544943,-108.61185,-0.5658122,
4,28-12-20,2,-341.94922,-1.1129272,-465.22437,-1.514041,
4,25-02-21,1,244.5,0.6588432,170.5235,0.45950183,
4,11-06-21,1,209.35156,0.5932437,138.9823,0.39384282,
4,27-12-16,3,-178.54883,-1.0028015,-285.70886,-1.603794,
4,22-09-22,1,247.25,0.60496324,165.75674,0.4055708,
4,19-08-19,1,203.90039,0.7177165,147.2851,0.51843446,
4,22-09-20,1,297.69922,1.3917065,255.21503,1.1930974,
4,28-12-21,1,95.05078,0.26947024,24.599434,0.06973469,
4,16-10-18,1,-62.75,-0.24591017,-113.84766,-0.44615608,
4,11-06-19,1,105.54883,0.33640578,42.903473,0.1367448,
4,02-02-23,2,-70.00391,-0.1721891,-232.84631,-0.572355,
4,02-02-22,1,-380.94922,-0.97846127,-459.19717,-1.179435,
4,08-11-19,3,-101.15234,-0.33063638,-286.6443,-0.9309677,
4,06-11-20,5,-748.6992,-2.8180025,-1015.2029,-3.8208213,
4,17-03-16,1,301.3496,1.9246836,270.33676,1.7266091,
4,23-03-22,1,231.94922,0.63112944,158.67825,0.43176445,
4,28-12-16,1,150.15039,0.8326031,114.23284,0.6334442,
4,09-04-20,3,417.35156,2.1236098,299.3735,1.5257214,
4,23-03-21,5,8.855469,0.013572931,-332.4146,-0.9863777,
4,13-05-22,2,926.5508,2.7284772,791.6992,2.3312056,
4,10-12-20,2,12.1015625,0.0391424,-109.93894,-0.36082655,
4,10-12-21,1,33.75,0.09092085,-40.45665,-0.10898926,
4,27-12-21,3,-343.85156,-0.98439157,-553.9353,-1.5853822,
4,16-09-21,2,-128.25,-0.34103328,-278.80417,-0.74137574,
4,16-09-20,3,59.351562,0.26043344,-76.021286,-0.33930707,
4,02-02-21,1,169.34766,0.4941471,100.97561,0.294644,
4,12-11-18,2,784.5508,3.0297503,681.75684,2.632784,
4,02-02-16,1,311.9004,2.020316,281.33588,1.8223364,
4,04-12-20,5,-30.90039,-0.114702225,-329.0453,-1.1148224,
4,14-10-20,2,-434.59766,-1.8378081,-529.66986,-2.2396462,
4,17-03-23,4,-457.89844,-1.1676117,-773.3159,-1.9687805,
4,14-10-21,2,-317.4961,-0.8107257,-474.4834,-1.2115389,
4,15-04-20,1,197.09961,0.9930902,157.60251,0.7940786,
4,17-03-21,1,701.5508,2.0031402,632.2072,1.8051426,
4,14-10-22,1,-11.453125,-0.029111037,-90.150375,-0.22914514,
4,18-03-16,2,-42.5,-0.27198952,-105.07651,-0.67225313,
4,17-03-22,1,30.148438,0.08275445,-42.683815,-0.1171622,
4,07-05-20,1,84.25,0.4297307,45.123646,0.23015738,
4,05-06-20,5,-146.5,-0.6990089,-354.7518,-1.6996994,
4,07-05-21,1,261.15234,0.7866484,195.0173,0.58743006,
4,14-01-22,2,54.15625,0.14079615,-99.248505,-0.25905675,
4,17-09-21,2,38.148438,0.0988206,-113.22151,-0.3010733,
4,04-04-16,1,-7.350586,-0.045409445,-39.73264,-0.24545354,
4,19-02-16,2,94.200195,0.65565926,36.83639,0.25630492,
4,12-03-21,1,817.1992,2.2453644,745.2265,2.0476098,
4,17-10-19,3,-608.6504,-2.1195266,-781.58606,-2.7216392,
4,17-10-18,1,543.64844,2.1033368,492.49817,1.9054399,
4,01-07-16,3,213.30078,1.1819284,105.27857,0.58310336,
4,11-04-16,2,-191.75,-1.2242982,-254.54486,-1.6255168,
4,10-05-22,2,-108.953125,-0.3163763,-247.20099,-0.716699,
4,12-03-18,2,-82.65039,-0.3357587,-181.26474,-0.73609805,
4,10-05-21,1,-5.75,-0.017333869,-72.09985,-0.21735637,
4,23-11-20,3,146.64844,0.50008285,-28.516113,-0.099408746,
4,30-11-16,3,-279.75,-1.5108116,-391.20175,-2.1123192,
4,22-12-21,1,-40.398438,-0.115384206,-110.46304,-0.3154936,
4,24-10-18,1,263.35156,1.0435324,213.14182,0.8445789,
4,22-12-20,2,-419.35156,-1.4242116,-537.61383,-1.8256406,
4,27-01-16,2,118.44922,0.7599002,56.225166,0.36066276,
4,03-05-21,1,-2.1015625,-0.0064718327,-67.04857,-0.20647913,
4,04-04-22,1,-346.39844,-0.9052795,-423.27335,-1.1061851,
4,06-02-20,2,-237.09961,-0.7599848,-362.1588,-1.1607429,
4,14-12-21,2,-53.554688,-0.14548817,-201.08453,-0.5456269,
4,14-12-20,1,62.84961,0.20398432,1.2904587,0.0041901125,
4,25-08-20,2,235.10156,1.0169772,142.89676,0.6179845,
4,20-02-23,1,463.30078,1.1243172,381.3495,0.92544657,
4,25-08-21,1,113.69922,0.31708276,42.097122,0.117390454,
4,16-10-20,4,-11.201172,-0.05216199,-199.22849,-0.85222256,
4,29-11-16,1,182.0,0.988094,145.3434,0.789084,
4,03-05-16,1,208.69922,1.2508494,175.53871,1.0520906,
4,29-10-19,2,-170.75,-0.57342196,-290.10587,-0.9739875,
4,19-01-21,2,70.29883,0.2167702,-59.304474,-0.18301369,
4,19-01-22,1,85.09766,0.2234024,8.999451,0.023627225,
4,01-06-20,2,312.0,1.5472071,231.9715,1.1487502,
4,09-11-20,2,-457.75,-1.6776109,-567.3877,-2.0792851,
4,05-02-20,3,-205.44922,-0.66501254,-391.3324,-1.2656765,
4,26-08-20,2,-223.24805,-0.9583085,-316.7572,-1.3592696,
4,05-02-21,1,135.09766,0.3736273,62.915947,0.17399572,
4,23-10-20,1,182.5,0.7396959,133.33789,0.5404356,
4,01-06-21,2,569.0,1.5946221,426.841,1.1962136,
4,06-01-22,3,176.94922,0.4660831,-48.447342,-0.13345593,
4,25-09-19,1,255.80078,0.856558,196.32898,0.65741825,
4,21-02-23,1,187.55078,0.45887354,105.99432,0.25933668,
4,20-03-18,1,150.5,0.61825264,101.9649,0.41887063,
4,08-12-21,2,-213.55078,-0.578637,-362.62146,-0.9792253,
4,20-03-23,1,-128.15234,-0.3263145,-206.8258,-0.52664673,
4,20-03-20,1,-495.69922,-2.460748,-536.4834,-2.6632135,
4,18-02-16,2,78.40039,0.5479023,21.265285,0.14845254,
4,25-09-20,3,-342.80078,-1.6576616,-468.03827,-2.2593226,
4,26-08-19,1,314.75,1.1494967,260.30164,0.9506501,
4,15-11-19,2,-257.49805,-0.8337518,-381.52646,-1.2345822,
4,15-11-18,1,-1.0488281,-0.004013493,-53.31498,-0.2040155,
4,13-01-21,2,40.75,0.121601224,-89.49576,-0.2782842,
4,29-10-18,1,-170.60156,-0.6904025,-220.19307,-0.8910941,
4,05-02-16,3,-196.15039,-1.3050307,-286.91315,-1.9063418,
4,30-12-21,1,39.0,0.11100138,-31.2304,-0.0888767,
4,30-12-20,1,8.699219,0.027788194,-53.902985,-0.172182,
4,17-10-22,2,-525.2461,-1.3242428,-684.4241,-1.7255715,
4,24-09-19,2,15.5,0.049085736,-105.6404,-0.35086596,
4,04-05-16,1,187.2998,1.1384103,154.5816,0.9395454,
4,07-12-20,2,91.15234,0.30139515,-29.73021,-0.098297864,
4,12-04-22,3,70.203125,0.1850693,-156.46698,-0.41473997,
4,02-06-20,4,-432.85156,-2.129826,-595.55005,-2.9319594,
4,16-11-18,2,135.10156,0.5134001,29.991058,0.11391035,
4,07-01-21,1,126.54883,0.39460376,62.535675,0.19499673,
4,07-01-22,2,600.5,1.5833921,449.4805,1.1849651,
4,10-05-16,1,-31.65039,-0.18888707,-65.19454,-0.3890689,
4,15-11-21,1,340.10156,0.87069345,262.31967,0.6715558,
4,02-06-16,3,-17.101562,-0.09792785,-122.42227,-0.69802356,
4,16-11-16,1,234.89844,1.2046568,196.13493,1.0058606,
4,29-10-20,2,608.0,2.5045915,511.5082,2.1070943,
4,18-10-19,2,135.69922,0.46469784,19.128914,0.06515581,
4,30-12-16,1,-33.20117,-0.18327393,-69.465576,-0.3834532,
4,24-09-21,1,177.09766,0.46552032,101.18886,0.26598227,
4,18-10-22,1,-63.94922,-0.15885617,-144.52527,-0.35902017,
4,09-12-16,2,-162.19922,-0.8714242,-236.84383,-1.2722952,
4,30-09-20,2,118.64844,0.5514839,32.797585,0.15202302,
4,30-09-22,3,-1231.6484,-3.229219,-1461.6001,-3.8324518,
4,17-11-20,2,-549.10156,-1.8993038,-665.45605,-2.3012066,
4,05-04-22,1,584.25,1.5140599,507.65765,1.3155704,
4,13-12-21,1,260.30078,0.695363,185.69348,0.4960632,
4,06-03-23,1,136.0,0.32756284,53.098495,0.12788838,
4,06-03-20,2,137.14844,0.49210957,25.885078,0.09260054,
4,24-11-20,1,-86.34961,-0.2909721,-145.78847,-0.49125856,
4,24-11-21,2,-30.550781,-0.08360857,-181.11824,-0.4836791,
4,25-10-21,2,83.85156,0.18126625,-81.014404,-0.21855569,
4,03-03-22,1,412.44922,1.1554769,341.47137,0.956636,
4,25-10-22,1,163.14844,0.39562452,80.83518,0.19602197,
4,18-01-22,4,1244.6016,3.2103639,936.8013,2.4135728,
4,18-01-21,1,415.69922,1.2939248,351.8609,1.09522,
4,22-11-16,4,145.74805,0.7812547,-2.574417,-0.017963022,
4,14-02-23,2,-43.804688,-0.10524979,-210.34311,-0.50534725,
4,04-03-16,2,95.40039,0.6186621,33.92669,0.21928121,
4,30-10-20,1,8.3515625,0.03491412,-39.48069,-0.16505004,
4,17-11-16,1,110.84961,0.57370377,72.316956,0.3742746,
4,09-12-20,4,-172.05078,-0.56595457,-417.34503,-1.3665229,
4,12-02-21,4,90.60156,0.24551287,-198.61404,-0.5542179,
4,15-02-16,2,-113.5,-0.81052107,-171.115,-1.2113333,
4,26-09-22,1,194.60156,0.5006845,117.06196,0.3011866,
4,12-02-18,1,-68.39844,-0.26699314,-119.70294,-0.46725324,
4,23-12-20,2,-197.54883,-0.6628054,-316.9933,-1.0634645,
4,12-02-16,1,84.5,0.6016012,56.492798,0.40220538,
4,23-12-21,2,414.84766,1.1742412,274.0574,0.77540773,
4,25-10-19,3,385.3496,1.3164421,209.89635,0.71775913,
4,26-09-19,4,-704.7012,-2.3657875,-945.6304,-3.168142,
4,29-09-21,1,83.453125,0.2206377,7.889374,0.020861642,
4,13-03-18,1,117.5,0.47328174,67.964195,0.2737576,
4,29-09-20,3,409.75195,1.8888956,280.5903,1.2907823,
4,30-10-19,2,133.34961,0.44314253,13.17485,0.043588735,
4,30-10-18,1,91.69922,0.36608666,41.693916,0.16645052,
4,29-08-19,1,198.55078,0.72124094,143.69122,0.5219628,
4,04-03-21,1,216.25,0.60047346,144.43974,0.4010785,
4,04-03-22,3,598.9531,1.7156986,391.30188,1.1173999,
4,28-09-18,1,129.80078,0.51441395,79.46508,0.3149274,
4,10-03-16,2,142.90039,0.93728065,82.06349,0.53821146,
4,02-05-22,1,-49.05078,-0.13574426,-121.36924,-0.33587435,
4,08-02-16,2,464.9004,3.0470285,404.3411,2.6500802,
4,25-11-16,1,12.650391,0.068313465,-24.37326,-0.13161707,
4,10-03-21,1,198.05078,0.5480865,125.978935,0.34862804,
4,22-01-16,1,-205.90039,-1.3471763,-236.674,-1.5485288,
4,25-11-19,1,-49.59961,-0.15727733,-112.722015,-0.35743666,
4,08-02-18,1,-186.44922,-0.72096956,-238.35747,-0.92169034,
4,15-12-20,2,-4.9492188,-0.016172498,-127.66427,-0.416188,
4,10-03-22,1,440.65234,1.2635808,371.34637,1.0648367,
4,28-09-20,3,-692.30273,-3.2528117,-821.35443,-3.8560603,
4,19-11-19,1,-29.800781,-0.095392264,-92.31108,-0.29548594,
4,06-03-18,1,131.14844,0.5243169,81.25319,0.3248363,
4,31-10-18,2,-413.6504,-1.6668427,-513.3303,-2.0685086,
4,31-10-19,2,46.09961,0.14779031,-74.9381,-0.25205994,
4,05-03-20,1,190.40039,0.65719897,132.64778,0.45785838,
4,15-01-21,1,209.55078,0.6468365,144.96783,0.4474802,
4,21-01-21,1,684.8496,2.0935347,620.10925,1.8956285,
4,18-11-21,1,113.25,0.29721797,37.15654,0.097524635,
4,23-11-21,2,236.5,0.63291454,87.309494,0.23355545,
4,18-11-20,3,-600.9004,-2.0396519,-778.7263,-2.6416926,
4,21-01-22,2,102.19922,0.27156782,-48.001083,-0.12815773,
4,11-03-16,1,213.5498,1.3934734,183.11336,1.1948664,
4,16-12-20,1,153.5,0.49779963,91.9821,0.29829848,
4,21-12-21,1,166.85156,0.47753397,97.13791,0.27800807,
4,08-02-22,1,125.89844,0.33017346,49.76233,0.130502,
4,08-02-21,1,320.89844,0.88206285,248.45844,0.6829518,
4,31-10-22,2,-103.35156,-0.2507478,-268.50842,-0.6510066,
4,21-10-21,2,-423.29688,-1.0616462,-583.2005,-1.4627048,
4,21-10-20,1,214.75,0.8683293,165.50195,0.6691976,
4,13-11-18,2,-216.05078,-0.84178185,-318.94174,-1.2426224,
4,09-07-20,1,-11.5,-0.05013427,-57.3883,-0.2501775,
4,16-02-18,1,384.6504,1.50468,333.90784,1.3061786,
4,07-09-21,2,-135.94922,-0.37341607,-282.09756,-0.77378976,
4,22-03-22,4,-1204.6445,-3.3532455,-1493.165,-4.1566067,
4,22-03-23,1,74.05078,0.18476297,-6.0327682,-0.015048479,
4,31-07-19,1,77.40039,0.26730347,19.565784,0.06757289,
4,01-04-21,4,-229.85156,-0.6818722,-499.332,-1.4825308,
4,01-04-22,4,-835.15234,-2.2716134,-1130.208,-3.0738928,
4,01-04-16,2,20.75,0.12751274,-44.005753,-0.27236044,
4,07-10-19,3,176.30078,0.6263112,8.439865,0.026935875,
4,20-05-22,3,-332.54297,-0.982867,-537.6978,-1.5838312,
4,17-06-22,2,9.25,0.02803737,-121.96985,-0.3719194,
4,20-05-20,2,-20.648438,-0.12724513,-91.84129,-0.52737534,
4,19-04-21,1,-232.69922,-0.75184315,-294.83292,-0.95259845,
4,12-06-20,2,-481.4004,-2.3667076,-563.2771,-2.7690756,
4,02-08-21,1,91.15234,0.2618357,21.61789,0.062095515,
4,02-08-22,1,98.75,0.2599803,22.881447,0.060233567,
4,19-04-22,4,2104.1992,5.6864843,1810.5044,4.8921695,
4,13-11-20,3,-513.74805,-1.8174926,-683.9124,-2.419309,
4,07-10-22,2,-188.14844,-0.4812674,-344.76886,-0.88175035,
4,06-05-20,1,69.75,0.352563,30.25235,0.15291353,
4,11-01-22,1,276.05078,0.7174716,199.37582,0.5181869,
4,30-03-16,4,-461.6504,-2.8999844,-589.35815,-3.7028923,
4,26-11-19,3,143.79883,0.45094442,-46.462982,-0.14859813,
4,27-03-23,2,772.39453,1.947237,614.50275,1.5491774,
4,05-11-20,2,-13.300781,-0.050608367,-118.24489,-0.45065618,
4,06-05-16,1,28.800781,0.17628202,-3.846222,-0.023544516,
4,08-03-18,4,154.35352,0.6333325,-40.830246,-0.1660336,
4,27-03-20,2,229.09961,1.0835439,144.9833,0.68461394,
4,10-08-20,1,80.5,0.36553025,36.534897,0.16589695,
4,04-07-22,2,-212.55078,-0.63044953,-348.05295,-1.0310853,
4,02-08-19,4,-67.44922,-0.24710494,-293.7657,-1.0473452,
4,10-08-21,2,235.45312,0.6509906,91.03287,0.25163716,
4,28-08-20,1,-220.59961,-0.92286223,-268.6279,-1.1237893,
4,03-02-21,4,-348.09766,-1.0130053,-626.022,-1.8140341,
4,03-02-23,4,-343.64844,-0.83259785,-673.6915,-1.6334304,
4,21-10-22,3,-55.753906,-0.1491425,-300.7176,-0.7493042,
4,02-09-22,1,194.5,0.49137074,115.5282,0.2918698,
4,02-09-21,1,-104.34766,-0.2839446,-177.95062,-0.4842354,
4,14-03-23,1,204.0,0.5144863,124.901596,0.31500268,
4,14-03-22,1,-278.94922,-0.8015506,-348.83057,-1.0023563,
4,17-07-20,3,-460.69922,-2.1089773,-592.22394,-2.7110806,
4,29-01-21,4,694.6035,2.248426,448.9352,1.4506693,
4,11-02-20,2,225.90039,0.71894354,100.49548,0.3196582,
4,24-12-20,2,-164.20117,-0.54843324,-285.79138,-0.94898057,
4,02-09-20,2,-229.29883,-0.9649639,-324.66254,-1.3659353,
4,18-12-20,2,115.75,0.37639502,-7.072754,-0.023220666,
4,30-03-22,1,-209.35156,-0.57969,-281.7897,-0.7802679,
4,23-07-20,1,-139.54883,-0.60751194,-185.62949,-0.8081169,
4,08-03-22,3,-858.0508,-2.632576,-1054.4156,-3.2352095,
4,08-03-21,2,535.5469,1.5021133,393.76733,1.1036106,
4,03-03-20,2,-79.45117,-0.27301657,-196.31473,-0.6732954,
4,03-03-21,3,-885.4492,-2.463205,-1102.6575,-3.065676,
4,14-03-18,3,-220.35156,-0.8900529,-369.359,-1.4909445,
4,09-08-21,2,309.94922,0.8583753,165.84805,0.45923257,
4,14-03-16,1,74.799805,0.486046,44.095703,0.28653204,
4,22-02-22,3,186.69922,0.49567738,-38.132202,-0.10382861,
4,16-02-23,2,631.3008,1.5054469,464.20627,1.1069448,
4,16-02-22,1,411.60156,1.0756438,335.48196,0.8767155,
4,16-02-21,1,238.80078,0.63489145,163.81387,0.43552268,
4,06-04-22,1,211.40234,0.55861,135.92505,0.3591706,
4,06-04-21,2,308.14453,0.9357903,176.75398,0.53673774,
4,25-06-21,3,-631.8008,-1.797705,-843.27637,-2.3995056,
4,24-12-21,3,402.59766,1.1503942,193.07855,0.5515547,
4,03-03-16,2,41.95117,0.27633685,-18.699978,-0.12338823,
4,13-09-19,2,-352.19922,-1.2623949,-464.14893,-1.6636555,
4,23-09-19,1,-838.8008,-2.8088202,-899.3658,-3.0116272,
4,02-07-20,2,355.70117,1.6014891,267.24557,1.203093,
4,21-08-20,1,-11.199219,-0.050201803,-55.82722,-0.25025606,
4,31-08-20,1,174.14844,0.69420016,124.150185,0.4948952,
4,19-03-21,1,-319.60156,-0.939198,-387.97955,-1.1401284,
4,03-12-20,1,180.69922,0.6098471,121.619415,0.41045603,
4,03-12-21,2,988.40234,2.6899228,842.45496,2.2926185,
4,25-07-22,3,604.4531,1.6375436,383.83167,1.0391715,
4,30-01-23,2,330.45312,0.80979073,168.94048,0.41060275,
4,16-03-22,1,-73.44922,-0.20608298,-144.80388,-0.4062914,
4,20-04-16,2,51.649414,0.31627202,-13.579636,-0.083408415,
4,27-02-23,3,-568.15234,-1.4157506,-809.57434,-2.0171661,
4,16-03-23,2,101.94531,0.2596892,-54.828033,-0.14005134,
4,23-09-21,2,-538.3008,-1.4408517,-688.2248,-1.8422973,
4,13-09-22,1,-70.25,-0.17221808,-151.90286,-0.37239864,
4,29-12-16,1,-30.5,-0.1694195,-66.5358,-0.36958534,
4,28-07-22,1,-163.34766,-0.4388783,-237.9497,-0.6393159,
4,28-07-21,2,-43.89453,-0.12724926,-182.04224,-0.52736735,
4,28-07-20,2,177.20117,0.7990395,88.815575,0.39983347,
4,22-04-20,1,42.25,0.21363632,2.739048,0.013846068,
4,17-08-20,1,-42.34961,-0.19530438,-85.75976,-0.39549974,
4,29-01-16,1,-51.200195,-0.33097833,-82.190094,-0.53131145,
4,05-01-21,4,-589.7012,-1.8726172,-842.6371,-2.674495,
4,09-09-19,1,-84.5,-0.30811247,-139.4346,-0.50842404,
4,05-01-22,4,-949.9492,-2.5540614,-1249.6414,-3.3566244,
4,01-03-23,1,-218.44922,-0.5402979,-299.53018,-0.74083126,
4,29-12-20,2,-76.39844,-0.24443673,-201.59445,-0.64467895,
4,16-03-16,3,-297.7002,-1.9434798,-389.9173,-2.5454214,
4,22-04-16,1,43.40039,0.2591517,9.949593,0.05940861,
4,14-05-20,1,158.75,0.8225986,120.311554,0.62341595,
4,08-04-22,1,89.65234,0.23682716,14.030792,0.03706519,
4,18-09-19,1,197.75,0.7234461,143.27885,0.5241712,
4,08-04-20,2,137.90039,0.7024462,59.747986,0.30314896,
4,08-04-21,2,345.14844,1.0387478,212.5855,0.63978785,
4,28-06-21,1,153.69922,0.4322159,82.731415,0.23264545,
4,24-02-16,3,389.80078,2.7986193,306.63467,2.2014256,
4,12-05-20,4,-418.70117,-2.2398422,-568.47034,-3.042073,
4,09-09-22,1,148.05078,0.36541584,67.167435,0.16578257,
4,13-10-22,2,339.55078,0.8747576,184.63643,0.47563308,
4,16-04-20,1,124.79883,0.64545727,86.25372,0.4461036,
4,06-05-21,2,303.64844,0.92330104,172.405,0.5242282,
4,01-02-22,1,809.40234,2.0984683,733.0695,1.9005688,
4,01-02-21,2,-446.0,-1.3939929,-573.45123,-1.7953867,
4,06-05-22,1,145.25,0.41801506,75.90015,0.2184394,
4,15-09-20,2,-210.65039,-0.94206625,-300.36975,-1.3430055,
4,15-09-21,1,64.0,0.17339967,-9.753899,-0.026426941,
4,29-11-21,2,661.3047,1.8220334,516.78876,1.4238454,
4,15-09-22,3,1106.2031,2.6535718,857.3114,2.0562186,
4,12-05-16,2,-119.55078,-0.7084424,-187.20923,-1.1091609,
4,03-01-22,5,-1329.0938,-3.7018166,-1689.4645,-4.70553,
4,24-02-21,4,-634.5039,-1.7914909,-918.827,-2.5932744,
4,09-10-19,5,-1018.7031,-3.6088758,-1303.0316,-4.612477,
4,09-10-18,1,203.5,0.8224249,154.2157,0.62324387,
4,23-08-19,3,140.05273,0.5135011,-22.323517,-0.085987985,
4,31-07-20,2,100.65039,0.4638131,13.968735,0.06428595,
4,24-02-23,1,366.44922,0.9101038,286.28656,0.71101046,
4,19-02-20,1,7.4003906,0.023986511,-54.296814,-0.17598972,
4,09-10-20,5,-578.4961,-2.449842,-816.43494,-3.45227,
4,10-06-19,1,293.25,0.93596804,230.88084,0.736904,
4,07-11-19,2,245.10156,0.7966431,122.32325,0.39743653,
4,01-02-23,5,476.35547,1.1157469,61.192383,0.11686957,
4,20-04-20,2,473.9004,2.2661762,390.73648,1.8684511,
4,10-06-21,2,-57.445312,-0.16375983,-197.99248,-0.5639228,
4,20-04-21,2,552.50195,1.7456771,426.58264,1.3474209,
4,23-08-21,3,495.19922,1.4048517,284.3951,0.806255,
4,15-10-18,2,108.20117,0.42504612,6.608963,0.02547276,
4,15-10-19,2,5.75,0.019852288,-108.56216,-0.3801291,
4,05-12-16,1,-67.0,-0.3649973,-103.7796,-0.5653606,
4,18-08-21,1,476.5,1.3208227,404.8245,1.1221535,
4,04-10-19,1,629.8496,2.195363,573.0995,1.9975588,
4,18-08-20,3,-261.25,-1.1859949,-393.78986,-1.7871773,
4,04-10-18,1,132.40039,0.53278977,82.831985,0.33332273,
4,02-12-16,2,29.09961,0.15338314,-44.435295,-0.2464543,
4,10-11-20,3,-209.80273,-0.7768549,-380.44482,-1.3776337,
4,19-07-22,1,5.5,0.0153962,-65.940704,-0.18459037,
4,25-03-21,1,-385.40234,-1.1657875,-451.90656,-1.3669524,
4,25-03-20,3,-1169.5527,-6.6151576,-1279.1144,-7.2217665,
4,26-02-16,3,-216.35059,-1.5726916,-299.14145,-2.1742725,
4,11-10-18,1,-105.45117,-0.42506322,-155.17332,-0.62549037,
4,30-05-22,1,182.14844,0.50567716,110.289185,0.30618244,
4,11-10-19,2,546.1992,1.9261981,433.57272,1.5281296,
4,26-02-18,2,-103.09961,-0.40625572,-205.49112,-0.8066662,
4,24-04-20,3,596.0508,3.0012467,477.53824,2.404252,
4,08-05-20,1,89.5,0.45056608,49.8617,0.25102463,
4,28-05-21,1,147.84766,0.4188651,77.40111,0.21928748,
4,11-09-20,2,135.5,0.6005306,45.53929,0.20113876,
4,21-07-20,2,-19.5,-0.08893749,-110.504906,-0.48902208,
4,23-05-22,3,-106.453125,-0.31208926,-313.52048,-0.91239864,
4,13-07-21,3,-439.75,-1.240844,-653.0243,-1.8420826,
4,13-07-20,1,465.8496,2.0608482,421.10596,1.862907,
4,27-06-22,1,228.14844,0.6698044,160.25269,0.47047782,
4,04-10-22,1,-150.89844,-0.38723826,-228.98505,-0.5876238,
4,09-05-16,3,-289.94922,-1.7579659,-389.39026,-2.359726,
4,04-10-21,1,-75.75,-0.20195772,-150.84146,-0.40215537,
4,21-07-22,1,74.39844,0.20488243,1.8473358,0.005088175,
4,05-08-19,3,56.601562,0.20406169,-109.370636,-0.39572886,
4,05-08-20,2,-8.800781,-0.044099152,-95.78399,-0.44413966,
4,15-06-22,1,193.25,0.576036,126.34675,0.37661475,
4,15-06-21,2,-72.703125,-0.20701744,-213.55263,-0.6072192,
4,05-08-22,2,-234.69922,-0.6197763,-386.47443,-1.0203915,
4,15-06-20,3,310.54883,1.5496676,190.67969,0.951227,
4,05-08-21,2,357.40234,0.9927113,213.78534,0.5936927,
4,13-08-20,1,115.10156,0.51374763,70.408066,0.314262,
4,13-08-21,1,-43.597656,-0.12070125,-115.88187,-0.32082462,
4,23-05-19,1,155.75,0.49922353,93.50885,0.29971942,
4,27-06-16,2,150.09961,0.85316515,79.886604,0.45401895,
4,23-05-16,1,190.30078,1.1482198,157.34398,0.94936657,
4,07-06-19,1,51.70117,0.16622408,-10.453728,-0.033607766,
4,02-11-21,1,67.85156,0.16959031,-12.098793,-0.030237261,
4,01-12-21,1,57.80078,0.15870135,-14.983627,-0.041142017,
4,02-11-20,3,-220.05078,-0.9237497,-368.47223,-1.5246754,
4,01-12-20,1,17.701172,0.05936345,-41.91773,-0.140578,
4,24-03-23,1,415.25,1.044524,336.15533,0.84557086,
4,09-05-22,2,-122.14844,-0.3575019,-259.6554,-0.7578505,
4,07-07-20,1,-153.0,-0.68607867,-197.7543,-0.886763,
4,29-04-16,2,157.80078,0.9384001,90.67038,0.5393357,
4,12-10-18,1,-185.15039,-0.73525184,-235.69934,-0.93598664,
4,30-06-16,2,-204.94922,-1.1503646,-276.40625,-1.551504,
4,15-05-20,2,79.84766,0.42265308,4.414604,0.023072869,
4,17-04-20,6,-1300.6484,-6.407382,-1545.1973,-7.6137896,
4,14-06-21,1,-134.55078,-0.3864492,-204.31973,-0.5868373,
4,22-05-19,3,126.59766,0.4131266,-56.764755,-0.18645677,
4,12-09-19,3,495.69922,1.7719167,328.384,1.1736983,
4,18-07-22,4,-887.25,-2.536783,-1168.5884,-3.339313,
4,04-11-19,1,170.69922,0.5591975,109.81842,0.35975647,
4,19-06-20,1,179.29883,0.84107965,136.84273,0.6419164,
4,29-04-20,4,-677.75,-3.232663,-846.0796,-4.0359073,
4,29-04-21,1,487.19922,1.4238534,419.2525,1.2252699,
4,29-04-22,1,180.25,0.49291322,107.29365,0.29341498,
4,03-11-20,2,-581.60156,-2.2907426,-683.8804,-2.6930351,
4,31-03-22,2,348.19922,0.95260173,202.3518,0.5535536,
4,31-03-20,2,415.65234,2.1478493,338.7316,1.7500014,
4,03-11-21,1,514.09766,1.2808349,434.33636,1.0821147,
4,06-07-20,1,44.09961,0.19810477,-0.37779236,-0.0017021269,
4,26-03-20,2,-1153.6504,-6.0323677,-1230.9751,-6.438387,
4,06-07-22,2,34.94922,0.10161106,-102.45395,-0.29829633,
4,06-07-21,2,-448.84766,-1.2687917,-590.78674,-1.6700449,
4,31-03-16,2,204.29883,1.257402,139.52393,0.8586623,
4,16-05-16,3,-284.44922,-1.7100817,-384.67456,-2.3117871,
4,30-06-21,1,400.79688,1.139351,330.84238,0.94049424,
4,27-05-22,1,-299.19922,-0.84701276,-370.1465,-1.0478652,
4,26-03-18,1,-145.65039,-0.6104798,-193.51274,-0.81108594,
4,30-06-22,2,255.80078,0.7616979,121.73157,0.36246789,
4,30-06-20,1,226.44922,1.0513281,183.59697,0.85238254,
4,08-06-20,1,313.55078,1.445314,270.47574,1.2467632,
4,11-10-21,3,-263.15234,-0.6962521,-492.39844,-1.2969382,
4,08-06-22,3,-41.753906,-0.12738895,-253.13235,-0.72752863,
4,11-10-22,1,524.25,1.3384104,446.43506,1.139755,
