S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
3,29-11-21,2,541.10156,1.4877043,396.1999,1.089201,
3,27-04-22,1,-302.69922,-0.846375,-374.53033,-1.0472239,
3,28-03-22,1,-292.25,-0.8242378,-363.45624,-1.0250642,
3,07-03-18,1,502.80078,2.0415487,454.04678,1.8435906,
3,18-03-20,2,410.54883,1.9008226,327.01648,1.5027196,
3,18-03-21,1,368.64844,1.0794045,300.71118,0.8804831,
3,23-08-19,4,1142.75,4.15438,925.8964,3.3585272,
3,21-09-20,3,1393.0469,6.34895,1262.7881,5.7553034,
3,23-03-20,3,-219.19922,-1.2822919,-322.1574,-1.8835789,
3,13-05-22,1,-307.80078,-0.9161092,-375.30597,-1.1170214,
3,24-02-22,1,839.25,2.3263454,767.93744,2.128672,
3,19-02-20,1,-309.29883,-1.0172697,-370.41772,-1.2182877,
3,19-02-21,1,294.30078,0.81403124,222.28809,0.614848,
3,18-11-21,2,511.35156,1.337972,358.9912,0.9393126,
3,23-11-21,1,-297.30078,-0.80333763,-371.6145,-1.0041376,
3,21-01-22,4,317.40625,0.8285239,16.432648,0.029365249,
3,02-02-16,1,-176.85059,-1.1618779,-207.46964,-1.3630403,
3,26-04-22,1,-467.85156,-1.2992917,-540.3358,-1.5005914,
3,10-06-21,1,-282.19922,-0.81012344,-352.14963,-1.0109414,
3,14-10-22,2,-1447.9453,-3.7527833,-1603.729,-4.15654,
3,24-11-16,1,148.60156,0.8025337,111.71706,0.60334533,
3,23-03-18,2,1095.0508,4.512818,999.0869,4.117335,
3,04-09-20,1,-238.84961,-1.034384,-285.27045,-1.2354228,
3,21-12-20,1,716.9004,2.3627524,656.9338,2.1651144,
3,21-12-21,1,-731.14844,-2.1358905,-800.3427,-2.3380182,
3,08-02-22,3,849.6992,2.2127104,623.0194,1.6149338,
3,14-07-20,4,2171.7969,9.838933,1998.1418,9.048767,
1,20-09-19,1,-148.25,-0.51375705,-263.37772,-0.91273373,
1,25-03-20,2,-252.40039,-1.3585494,-400.537,-2.1558328,
1,27-03-20,2,-283.8496,-1.3367641,-453.12253,-2.134084,
