Sr.No,TradeType(l/s),positional,costPercent,startTime,cutOffTime,endTime,candlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
1329,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.2,0.6,TRUE,1000,1000,1000,1.5,1000,10,5
1330,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.2,0.6,TRUE,1000,1000,1000,1.5,1000,10,5
1331,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1332,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1333,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1334,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1335,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1336,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1337,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1338,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1339,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1340,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1341,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1342,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1343,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1344,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1345,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1346,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1347,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1348,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1349,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.2,0.7,TRUE,1000,1000,1000,1.5,1000,10,5
1350,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1351,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1352,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1353,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1354,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1355,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1356,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1357,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1358,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1359,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1360,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1361,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1362,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1363,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1364,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1365,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1366,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1367,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1368,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.2,0.8,TRUE,1000,1000,1000,1.5,1000,10,5
1369,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1370,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1371,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1372,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1373,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1374,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1375,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1376,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1377,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1378,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1379,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1380,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1381,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1382,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1383,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1384,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1385,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1386,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1387,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.2,0.9,TRUE,1000,1000,1000,1.5,1000,10,5
1388,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1389,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1390,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1391,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1392,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1393,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1394,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1395,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1396,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1397,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1398,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1399,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1400,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1401,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1402,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1403,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1404,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1405,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1406,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.2,1,TRUE,1000,1000,1000,1.5,1000,10,5
1407,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1408,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1409,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1410,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1411,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1412,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1413,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1414,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1415,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1416,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1417,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1418,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1419,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1420,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1421,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1422,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1423,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1424,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1425,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.25,0.3,TRUE,1000,1000,1000,1.5,1000,10,5
1426,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1427,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1428,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1429,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1430,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1431,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1432,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1433,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1434,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1435,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1436,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1437,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1438,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1439,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1440,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1441,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1442,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1443,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1444,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.25,0.35,TRUE,1000,1000,1000,1.5,1000,10,5
1445,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1446,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1447,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1448,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1449,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1450,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1451,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1452,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1453,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1454,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1455,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1456,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1457,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1458,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1459,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1460,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1461,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1462,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1463,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.25,0.4,TRUE,1000,1000,1000,1.5,1000,10,5
1464,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1465,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1466,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5.5,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1467,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,5,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1468,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,2,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1469,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,30,100,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1470,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,30,100,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1471,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1.5,20,50,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1472,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1.5,1000,30,100,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1473,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,1.5,1000,30,175,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1474,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,2.5,1000,30,175,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1475,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,175,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1476,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3,1000,30,200,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1477,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,175,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1478,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,100,2,3.5,1000,30,200,1000,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1479,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,15,150,175,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1480,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,3.5,15,150,175,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1481,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,1.5,1000,20,175,200,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1482,l,FALSE,0.05,09:16,15:10,15:15,1,1.5,4,-100,100,50,3,2,1000,20,175,200,0.25,0.45,TRUE,1000,1000,1000,1.5,1000,10,5
1483,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,1000,20,50,1000,0.25,0.5,TRUE,1000,1000,1000,1.5,1000,10,5
1484,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,170,2,1,6,20,50,1000,0.25,0.5,TRUE,1000,1000,1000,1.5,1000,10,5
