sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
17491,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,15,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17492,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17493,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,8,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17494,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,5,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17495,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,3,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17496,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17497,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,3,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17498,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,20,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17499,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17500,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,0,5,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17501,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,2,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17502,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,2,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17503,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,5,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17504,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17505,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17506,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,5,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17507,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17508,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,3,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17509,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,6,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17510,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,0,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17511,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,4,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17512,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,2,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17513,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,2,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17514,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,3,5,30,5,150,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17515,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17516,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,20,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17517,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,20,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17518,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,1,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17519,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17520,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,1,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17521,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17522,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,70,2,1,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17523,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17524,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,10,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17525,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,6,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17526,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,1,6,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17527,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,2,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17528,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17529,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,2,6,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17530,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17531,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17532,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17533,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,15,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17534,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17535,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,8,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17536,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17537,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17538,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17539,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,3,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17540,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,20,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17541,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17542,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,0,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17543,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,2,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17544,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,2,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17545,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17546,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17547,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17548,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17549,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17550,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,3,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17551,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,6,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17552,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,0,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17553,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,4,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17554,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,2,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17555,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,2,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17556,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,3,5,15,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17557,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17558,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,20,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17559,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,20,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17560,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,1,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17561,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17562,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,1,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17563,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17564,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,70,2,1,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17565,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17566,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,10,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17567,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,6,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17568,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,1,6,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17569,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,2,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17570,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17571,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,2,6,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17572,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17573,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17574,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17575,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,15,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17576,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17577,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,8,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17578,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17579,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17580,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17581,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,3,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17582,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,20,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17583,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17584,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,0,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17585,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,2,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17586,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,2,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17587,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17588,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17589,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17590,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17591,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17592,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,3,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17593,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,6,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17594,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,0,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17595,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,4,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17596,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,2,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17597,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,2,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17598,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,3,5,20,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17599,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17600,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,20,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17601,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,20,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17602,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,1,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17603,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17604,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,1,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17605,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17606,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,70,2,1,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17607,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17608,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,10,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17609,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,6,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17610,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,1,6,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17611,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,2,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17612,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17613,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,2,6,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17614,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17615,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17616,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17617,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,15,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17618,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17619,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,8,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17620,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17621,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17622,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17623,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,3,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17624,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,20,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17625,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17626,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,0,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17627,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,2,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17628,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,1,2,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17629,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17630,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17631,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,1,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17632,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17633,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,90,3,2,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17634,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,3,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17635,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,6,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17636,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,0,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17637,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,3,2,4,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17638,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,2,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17639,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,2,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17640,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,3,3,5,30,5,175,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17641,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17642,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,20,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17643,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,20,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17644,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,1,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17645,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17646,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,1,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17647,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,3,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17648,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,70,2,1,3,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17649,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,0,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17650,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,10,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17651,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,0,6,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17652,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,1,6,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17653,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,2,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17654,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,4,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17655,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,100,2,2,6,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17656,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,8,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17657,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,80,2,2,3,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
17658,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,1,5,15,5,200,0,1000,TRUE,1000,1000,1000,1000,1000,1,5
