S.no,Date,TotalTrades,Profit,Profit%,ProfitCost,ProfitCost%,
1526,02-07-20,1,-292.19922,-1.3094825,-314.3672,-1.4088275,
1526,06-07-20,3,-109.20117,-0.48996693,-175.99414,-0.7897377,
1526,15-07-20,4,232.19727,1.0699437,145.18555,0.66941607,
1526,17-07-20,1,101.39844,0.46311122,79.453125,0.36288166,
1526,20-07-20,2,-260.50195,-1.1604004,-305.27148,-1.3598294,
1526,21-07-20,4,-113.697266,-0.50044197,-204.41406,-0.9001862,
1526,05-08-20,2,-93.95117,-0.43033332,-137.55273,-0.6301154,
1526,10-08-20,4,-171.5039,-0.7783145,-259.5254,-1.1779342,
1526,18-08-20,4,315.19922,1.4277866,226.71484,1.0270838,
1526,21-08-20,3,-116.89844,-0.5238018,-183.75195,-0.82354295,
1526,24-08-20,3,686.8008,3.0399485,618.6797,2.7384305,
1526,25-08-20,2,-305.70117,-1.3239034,-351.72852,-1.5232493,
1526,28-08-20,4,1171.8027,4.9006653,1075.5605,4.4982195,
1526,31-08-20,1,-360.95117,-1.4473274,-385.70898,-1.5466003,
1526,04-09-20,2,-348.60156,-1.4926891,-395.13477,-1.6919436,
1526,10-09-20,4,183.6543,0.8171828,93.603516,0.41677684,
1526,25-09-20,2,308.80273,1.4812224,266.94922,1.2804828,
1526,01-10-20,2,260.0996,1.187449,216.16016,0.9868543,
1526,05-10-20,4,-383.5547,-1.6886638,-474.13672,-2.087826,
1526,06-10-20,1,4.5,0.019684134,-18.363281,-0.080325626,
1526,08-10-20,4,324.95312,1.4007964,231.91016,1.0001166,
1526,14-10-20,5,1296.0488,5.478198,1177.0625,4.9754615,
1526,19-10-20,7,312.50586,1.3102821,144.69336,0.60962003,
1526,21-10-20,3,152.54883,0.6172712,78.328125,0.31695154,
1526,02-11-20,3,151.19727,0.6796802,76.625,0.3793475,
1526,09-11-20,4,-969.4512,-3.5441709,-1078.3574,-3.942397,
1526,10-11-20,3,1272.5469,4.5362864,1187.707,4.2340255,
1526,25-11-20,1,-252.90039,-0.8394198,-282.90234,-0.93900144,
1526,24-12-20,4,381.50195,1.2623937,260.39844,0.86174905,
1526,29-12-20,4,-898.0508,-2.872075,-1022.6719,-3.270639,
1526,05-01-21,3,103.646484,0.3272243,8.482422,0.027056642,
1526,12-01-21,1,58.0,0.17989404,25.728516,0.07980012,
1526,13-01-21,2,-335.04883,-1.0257719,-400.20703,-1.2252576,
1526,29-01-21,3,-1245.1973,-4.021357,-1337.4375,-4.3193383,
1526,01-02-21,2,1254.3535,3.8637285,1188.793,3.6618009,
1526,05-02-21,2,-1026.2969,-2.8214235,-1098.5156,-3.0200074,
1526,15-02-21,2,-60.44922,-0.16436578,-133.96484,-0.36426947,
1526,16-02-21,1,-444.25,-1.1795553,-481.6914,-1.2789682,
1526,25-02-21,1,-349.89844,-0.9420002,-386.8672,-1.0415279,
1526,03-03-21,3,1877.1523,5.2512236,1768.9648,4.948614,
1526,12-03-21,2,-399.89453,-1.0987678,-472.48438,-1.2982203,
1526,15-03-21,2,152.84766,0.43465555,82.4375,0.2344377,
1526,07-04-21,1,-304.00195,-0.92500633,-336.7168,-1.02455,
1526,13-04-21,4,75.90234,0.23597595,-49.789062,-0.16414513,
1526,28-04-21,1,666.40234,2.0172799,633.03516,1.9162735,
1526,07-05-21,2,-480.05078,-1.4450382,-546.2461,-1.6443108,
1526,17-05-21,5,2064.8477,6.326509,1900.5762,5.8233304,
1526,18-05-21,1,-127.84766,-0.3751294,-161.86328,-0.47493774,
1526,21-05-21,4,699.34375,2.0299344,561.125,1.6289403,
1526,24-05-21,2,-622.75,-1.7698836,-692.8086,-1.9690049,
1526,21-06-21,1,237.19922,0.68445987,202.42578,0.58411795,
1526,05-07-21,1,-20.800781,-0.059262663,-55.890625,-0.15923572,
1526,22-07-21,3,142.0,0.40747023,37.335938,0.10725459,
1526,04-10-21,3,75.90234,0.20226113,-36.773438,-0.09783713,
1526,03-12-21,1,-316.04688,-0.85810256,-352.71875,-0.9576708,
1526,23-12-21,2,54.152344,0.15366419,-16.414062,-0.04640408,
1526,31-12-21,3,-215.0,-0.6048012,-321.53125,-0.9045105,
1526,03-01-22,1,588.60156,1.6416531,552.4531,1.5408324,
1526,10-01-22,3,-167.85156,-0.43990204,-282.16797,-0.73968554,
1526,01-02-22,4,-1110.8984,-2.869837,-1265.1133,-3.2683954,
1526,03-03-22,1,-487.89844,-1.366848,-523.35156,-1.4661701,
1526,04-03-22,1,-238.30078,-0.6830187,-273.0703,-0.7826752,
1526,09-03-22,4,1120.3516,3.3389783,985.53906,2.9373007,
1526,10-03-22,2,509.20312,1.4601297,439.1953,1.2593944,
1526,17-03-22,3,126.30078,0.3470575,17.035156,0.04687427,
1526,22-03-22,3,1004.90625,2.7871265,896.1914,2.4857419,
1526,28-03-22,5,718.54297,2.0224628,540.35547,1.5214415,
1526,30-03-22,2,313.69922,0.8684248,241.29297,0.6679947,
1526,04-04-22,3,-468.29688,-1.2229152,-582.9297,-1.5223079,
1526,12-04-22,2,-213.14844,-0.562958,-288.76562,-0.7626779,
1526,26-04-22,2,-66.09766,-0.1808252,-139.16406,-0.38074234,
1526,20-05-22,5,285.45312,0.8419181,115.43359,0.3415097,
1526,26-05-22,3,779.54297,2.233819,674.46094,1.9327183,
1526,30-05-22,2,-68.39844,-0.18983299,-140.42188,-0.38973567,
1526,03-06-22,1,-180.54688,-0.503647,-216.30469,-0.60339576,
1526,23-06-22,6,-397.20703,-1.1890898,-596.89844,-1.7885284,
1526,27-06-22,3,-449.9961,-1.3218503,-551.89844,-1.6211863,
1526,05-07-22,2,278.84766,0.8165539,210.40625,0.6161412,
1526,07-07-22,2,231.39844,0.66814446,162.01562,0.46781033,
1526,22-07-22,1,225.0,0.6163202,188.3789,0.51600766,
1526,30-08-22,3,2482.8438,6.4094505,2365.3906,6.106247,
1526,08-09-22,3,166.14844,0.41656715,46.371094,0.11636433,
1526,20-09-22,1,116.14844,0.28042445,74.671875,0.18028498,
1526,30-09-22,3,963.6953,2.5158165,848.2969,2.2145715,
1526,04-10-22,2,-40.44922,-0.10357346,-118.51172,-0.30352956,
1526,14-10-22,3,-5.4453125,-0.013674036,-123.55078,-0.31366742,
1526,18-10-22,2,107.75391,0.26758415,27.164062,0.06745875,
1526,21-10-22,4,1316.2969,3.249619,1153.6055,2.848002,
1526,31-10-22,1,-99.75,-0.24140443,-141.01953,-0.3412806,
1526,01-11-22,1,-88.94922,-0.21347386,-130.57031,-0.31336248,
1526,30-01-23,2,-832.4961,-2.0441089,-913.53516,-2.243092,
1526,01-02-23,1,316.65234,0.77023375,275.3828,0.6698486,
1526,16-02-23,2,-180.15234,-0.4295135,-263.9297,-0.62929153,
1527,02-03-16,2,175.19922,1.1759244,145.31445,0.9753454,
1527,04-03-16,2,-130.2002,-0.84470606,-160.95605,-1.0442815,
1527,09-03-16,1,-2.0,-0.013105087,-17.260742,-0.11310176,
1527,14-03-16,2,-107.90039,-0.70132273,-138.61719,-0.9009763,
1527,16-03-16,5,240.45117,1.5605363,163.21777,1.0597633,
1527,01-04-16,1,-51.299805,-0.31601977,-67.506836,-0.4158592,
1527,11-04-16,1,96.80078,0.6157282,81.03125,0.5154217,
1527,13-04-16,5,345.1504,2.1360378,264.12012,1.6349831,
1527,21-04-16,4,23.0,0.13846114,-43.820312,-0.2615986,
1527,09-05-16,4,92.49609,0.559242,26.27539,0.1589917,
1527,12-05-16,3,-29.75,-0.1756207,-80.51953,-0.47553235,
1527,25-05-16,5,539.09766,3.222446,455.14648,2.7208557,
1527,30-05-16,2,-279.80078,-1.5864825,-314.93164,-1.7856898,
1527,30-11-16,1,17.898438,0.096147776,-0.7265625,-0.003902987,
1527,02-12-16,3,-588.9512,-3.1934867,-643.97266,-3.491868,
1527,27-12-16,1,8.099609,0.045324292,-9.775391,-0.05470173,
1527,30-12-16,1,59.70117,0.3295567,41.554688,0.22938621,
1527,06-03-18,1,-126.20117,-0.50457156,-151.15039,-0.6043224,
1527,12-10-18,2,231.79688,0.9164902,181.09766,0.7160331,
1527,02-11-18,1,150.25,0.5867307,124.56641,0.4864355,
1527,23-05-19,3,-339.55078,-1.0862156,-433.09766,-1.3856783,
1527,20-09-19,2,2850.5469,10.380102,2794.1934,10.174908,
1527,23-09-19,1,446.3496,1.4877775,416.125,1.3870325,
1527,09-10-19,4,1836.4043,6.4894557,1722.2754,6.086215,
1527,11-10-19,1,-390.55078,-1.3665537,-418.9336,-1.4658663,
1527,04-11-19,1,-125.55078,-0.41074637,-156.05469,-0.51054156,
1527,06-11-19,1,115.34961,0.3782221,84.79492,0.27803573,
1527,04-02-20,2,493.94922,1.6282799,433.03125,1.4274683,
1527,11-02-20,4,-236.40234,-0.75204664,-361.96094,-1.1516612,
1527,19-02-20,3,-570.2988,-1.8468902,-662.6465,-2.1459653,
1527,30-06-20,2,-301.1504,-1.3919101,-344.26953,-1.5912061,
1527,02-07-20,1,-292.19922,-1.3094825,-314.3672,-1.4088275,
1527,06-07-20,3,-109.20117,-0.48996693,-175.99414,-0.7897377,
1527,15-07-20,4,232.19727,1.0699437,145.18555,0.66941607,
1527,17-07-20,1,101.39844,0.46311122,79.453125,0.36288166,
1527,20-07-20,2,-260.50195,-1.1604004,-305.27148,-1.3598294,
1527,21-07-20,4,-113.697266,-0.50044197,-204.41406,-0.9001862,
1527,05-08-20,2,-93.95117,-0.43033332,-137.55273,-0.6301154,
1527,10-08-20,4,-171.5039,-0.7783145,-259.5254,-1.1779342,
1527,18-08-20,4,315.19922,1.4277866,226.71484,1.0270838,
1527,21-08-20,3,-116.89844,-0.5238018,-183.75195,-0.82354295,
1527,24-08-20,3,686.8008,3.0399485,618.6797,2.7384305,
1527,25-08-20,2,-305.70117,-1.3239034,-351.72852,-1.5232493,
1527,28-08-20,4,1171.8027,4.9006653,1075.5605,4.4982195,
1527,31-08-20,1,-360.95117,-1.4473274,-385.70898,-1.5466003,
1527,04-09-20,2,-348.60156,-1.4926891,-395.13477,-1.6919436,
1527,10-09-20,4,183.6543,0.8171828,93.603516,0.41677684,
1527,25-09-20,2,308.80273,1.4812224,266.94922,1.2804828,
1527,01-10-20,2,260.0996,1.187449,216.16016,0.9868543,
1527,05-10-20,4,-383.5547,-1.6886638,-474.13672,-2.087826,
1527,06-10-20,1,4.5,0.019684134,-18.363281,-0.080325626,
1527,08-10-20,4,324.95312,1.4007964,231.91016,1.0001166,
1527,14-10-20,5,1296.0488,5.478198,1177.0625,4.9754615,
1527,19-10-20,7,312.50586,1.3102821,144.69336,0.60962003,
1527,21-10-20,3,152.54883,0.6172712,78.328125,0.31695154,
1527,02-11-20,3,151.19727,0.6796802,76.625,0.3793475,
1527,09-11-20,4,-969.4512,-3.5441709,-1078.3574,-3.942397,
1527,10-11-20,3,1272.5469,4.5362864,1187.707,4.2340255,
1527,25-11-20,1,-252.90039,-0.8394198,-282.90234,-0.93900144,
1527,24-12-20,4,381.50195,1.2623937,260.39844,0.86174905,
1527,29-12-20,4,-898.0508,-2.872075,-1022.6719,-3.270639,
1527,05-01-21,3,103.646484,0.3272243,8.482422,0.027056642,
1527,12-01-21,1,58.0,0.17989404,25.728516,0.07980012,
1527,13-01-21,2,-335.04883,-1.0257719,-400.20703,-1.2252576,
1527,29-01-21,3,-1245.1973,-4.021357,-1337.4375,-4.3193383,
1527,01-02-21,2,1254.3535,3.8637285,1188.793,3.6618009,
1527,05-02-21,2,-1026.2969,-2.8214235,-1098.5156,-3.0200074,
1527,15-02-21,2,-60.44922,-0.16436578,-133.96484,-0.36426947,
1527,16-02-21,1,-444.25,-1.1795553,-481.6914,-1.2789682,
1527,03-03-21,3,1877.1523,5.2512236,1768.9648,4.948614,
1527,12-03-21,2,-399.89453,-1.0987678,-472.48438,-1.2982203,
1527,15-03-21,2,152.84766,0.43465555,82.4375,0.2344377,
1527,07-04-21,1,-304.00195,-0.92500633,-336.7168,-1.02455,
1527,13-04-21,4,75.90234,0.23597595,-49.789062,-0.16414513,
1527,28-04-21,1,666.40234,2.0172799,633.03516,1.9162735,
1527,07-05-21,2,-480.05078,-1.4450382,-546.2461,-1.6443108,
1527,17-05-21,5,2064.8477,6.326509,1900.5762,5.8233304,
1527,18-05-21,1,-127.84766,-0.3751294,-161.86328,-0.47493774,
1527,21-05-21,4,699.34375,2.0299344,561.125,1.6289403,
1527,24-05-21,2,-622.75,-1.7698836,-692.8086,-1.9690049,
1527,21-06-21,1,237.19922,0.68445987,202.42578,0.58411795,
1527,05-07-21,1,-20.800781,-0.059262663,-55.890625,-0.15923572,
1527,22-07-21,3,142.0,0.40747023,37.335938,0.10725459,
1527,04-10-21,3,75.90234,0.20226113,-36.773438,-0.09783713,
1527,03-12-21,1,-316.04688,-0.85810256,-352.71875,-0.9576708,
1527,23-12-21,2,54.152344,0.15366419,-16.414062,-0.04640408,
1527,31-12-21,3,-215.0,-0.6048012,-321.53125,-0.9045105,
1527,03-01-22,1,588.60156,1.6416531,552.4531,1.5408324,
1527,10-01-22,3,-167.85156,-0.43990204,-282.16797,-0.73968554,
1527,01-02-22,4,-1110.8984,-2.869837,-1265.1133,-3.2683954,
1527,03-03-22,1,-487.89844,-1.366848,-523.35156,-1.4661701,
1527,04-03-22,1,-238.30078,-0.6830187,-273.0703,-0.7826752,
1527,09-03-22,4,1120.3516,3.3389783,985.53906,2.9373007,
1527,10-03-22,2,509.20312,1.4601297,439.1953,1.2593944,
1527,17-03-22,3,126.30078,0.3470575,17.035156,0.04687427,
1527,22-03-22,3,1004.90625,2.7871265,896.1914,2.4857419,
1527,28-03-22,5,718.54297,2.0224628,540.35547,1.5214415,
1527,30-03-22,2,313.69922,0.8684248,241.29297,0.6679947,
1527,04-04-22,3,-468.29688,-1.2229152,-582.9297,-1.5223079,
1527,12-04-22,2,-213.14844,-0.562958,-288.76562,-0.7626779,
1527,26-04-22,2,-66.09766,-0.1808252,-139.16406,-0.38074234,
1527,20-05-22,5,285.45312,0.8419181,115.43359,0.3415097,
1527,26-05-22,3,779.54297,2.233819,674.46094,1.9327183,
1527,30-05-22,2,-68.39844,-0.18983299,-140.42188,-0.38973567,
1527,03-06-22,1,-180.54688,-0.503647,-216.30469,-0.60339576,
1527,23-06-22,6,-397.20703,-1.1890898,-596.89844,-1.7885284,
1527,27-06-22,3,-449.9961,-1.3218503,-551.89844,-1.6211863,
1527,05-07-22,2,278.84766,0.8165539,210.40625,0.6161412,
1527,07-07-22,2,231.39844,0.66814446,162.01562,0.46781033,
1527,22-07-22,1,225.0,0.6163202,188.3789,0.51600766,
1527,30-08-22,3,2482.8438,6.4094505,2365.3906,6.106247,
1527,08-09-22,3,166.14844,0.41656715,46.371094,0.11636433,
1527,20-09-22,1,116.14844,0.28042445,74.671875,0.18028498,
1527,30-09-22,3,963.6953,2.5158165,848.2969,2.2145715,
1527,04-10-22,2,-40.44922,-0.10357346,-118.51172,-0.30352956,
1527,14-10-22,3,-5.4453125,-0.013674036,-123.55078,-0.31366742,
1527,18-10-22,2,107.75391,0.26758415,27.164062,0.06745875,
1527,21-10-22,4,1316.2969,3.249619,1153.6055,2.848002,
1527,31-10-22,1,-99.75,-0.24140443,-141.01953,-0.3412806,
1527,01-11-22,1,-88.94922,-0.21347386,-130.57031,-0.31336248,
1527,30-01-23,2,-832.4961,-2.0441089,-913.53516,-2.243092,
1527,01-02-23,1,316.65234,0.77023375,275.3828,0.6698486,
1527,16-02-23,2,-180.15234,-0.4295135,-263.9297,-0.62929153,
1528,08-02-16,1,26.5,0.17362362,11.223633,0.07353538,
1528,04-03-16,2,-98.70117,-0.6406033,-129.4414,-0.8402815,
1528,09-03-16,3,96.049805,0.63093597,50.319336,0.33061564,
1528,14-03-16,1,-50.850586,-0.33058608,-66.20801,-0.4304266,
1528,16-03-16,3,220.90039,1.435575,174.59863,1.1348614,
1528,21-03-16,1,31.75,0.20130675,15.962891,0.10121063,
1528,01-04-16,1,-42.799805,-0.26379573,-59.00293,-0.3636634,
1528,11-04-16,2,219.7002,1.398637,188.17285,1.197932,
1528,09-05-16,1,28.34961,0.17140445,11.796875,0.071325034,
1528,12-05-16,3,66.84961,0.39650196,16.128906,0.09630732,
1528,16-05-16,2,264.44922,1.5888933,231.02734,1.3880916,
1528,30-05-16,3,-413.30273,-2.3436494,-465.9961,-2.64248,
1528,22-11-16,1,-24.15039,-0.13001557,-42.71289,-0.22994827,
1528,30-11-16,3,148.59766,0.7999387,92.771484,0.49953803,
1528,02-12-16,2,-370.20117,-2.0086493,-406.8711,-2.207631,
1528,27-12-16,1,8.099609,0.045324292,-9.775391,-0.05470173,
1528,23-02-18,2,278.8496,1.1109521,228.50781,0.9103938,
1528,06-03-18,1,-126.20117,-0.50457156,-151.15039,-0.6043224,
1528,22-10-18,2,143.20117,0.5668798,92.60742,0.3666041,
1528,24-10-18,1,-192.5,-0.7618919,-217.66992,-0.86151147,
1528,02-11-18,3,498.75,1.9489517,421.7246,1.647977,
1528,08-08-19,1,186.04883,0.66493386,157.97461,0.5645973,
1528,23-08-19,1,-184.79883,-0.6802365,-211.87305,-0.77989554,
1528,01-10-19,1,-270.6504,-0.9193319,-299.95508,-1.0188726,
1528,09-10-19,2,1236.3516,4.393132,1179.4473,4.1909413,
1528,15-10-19,1,-124.95117,-0.43583462,-153.55664,-0.5356116,
1528,22-10-19,2,113.50195,0.38526487,54.521484,0.18506742,
1528,04-11-19,1,-125.55078,-0.41074637,-156.05469,-0.51054156,
1528,06-11-19,1,172.89844,0.5679919,142.3711,0.46770597,
1528,04-02-20,3,878.25,2.8997116,786.9414,2.5982642,
1528,11-02-20,3,-152.05273,-0.48380345,-246.20898,-0.7835542,
1528,23-06-20,1,57.84961,0.2606067,35.621094,0.16046946,
1528,07-07-20,1,284.44922,1.2718043,261.9414,1.1711693,
1528,15-07-20,2,423.79883,1.9648609,380.44727,1.7638842,
1528,17-07-20,3,389.54688,1.7817366,323.75195,1.4808441,
1528,21-07-20,1,-15.1484375,-0.06679073,-37.820312,-0.16675292,
1528,24-07-20,1,-70.30078,-0.30941156,-92.98828,-0.409265,
1528,04-08-20,3,62.29883,0.2920827,-1.7695312,-0.008072473,
1528,10-08-20,2,-3.7519531,-0.016887993,-47.722656,-0.21688832,
1528,11-08-20,1,-160.45117,-0.7223739,-182.58203,-0.82201016,
1528,18-08-20,3,263.25,1.1928196,196.90039,0.89223254,
1528,21-08-20,2,21.5,0.09664435,-23.019531,-0.103407025,
1528,24-08-20,2,449.70117,1.9901175,404.2832,1.7891245,
1528,25-08-20,2,-305.70117,-1.3239034,-351.72852,-1.5232493,
1528,28-08-20,3,925.40234,3.8723216,853.24414,3.5703895,
1528,02-09-20,2,14.099609,0.059181157,-33.666016,-0.1408588,
1528,04-09-20,2,-337.35156,-1.4447583,-383.8789,-1.6440358,
1528,10-09-20,2,112.20117,0.4993151,67.1875,0.29907358,
1528,15-09-20,1,35.65039,0.15887763,13.1953125,0.058805525,
1528,25-09-20,1,228.60156,1.1003448,207.71094,0.9997903,
1528,29-09-20,1,-192.75,-0.8936561,-214.22266,-0.9932108,
1528,06-10-20,1,22.451172,0.09828427,-0.40429688,-0.0017698861,
1528,08-10-20,3,360.0,1.5531709,290.2754,1.2524076,
1528,19-10-20,2,309.85156,1.2996955,262.01562,1.0990444,
1528,27-10-20,1,490.05078,2.0192041,465.5371,1.9181981,
1528,13-11-20,2,101.44922,0.35687855,44.539062,0.1566977,
1528,18-11-20,2,125.59961,0.42306215,66.146484,0.22284344,
1528,24-12-20,2,232.95117,0.7712233,172.41992,0.57082903,
1528,28-12-20,1,-49.55078,-0.16106924,-80.28906,-0.26098678,
1528,29-12-20,2,-421.60156,-1.3489594,-483.89844,-1.5482851,
1528,05-01-21,3,103.646484,0.3272243,8.482422,0.027056642,
1528,12-01-21,2,149.25,0.4632092,84.72461,0.2629726,
1528,13-01-21,2,-335.04883,-1.0257719,-400.20703,-1.2252576,
1528,29-01-21,3,-953.6992,-3.0904608,-1045.7949,-3.3889115,
1528,24-02-21,1,0.0,0.0,-35.625,-0.0999955,
1528,02-03-21,1,-278.15234,-0.7788251,-313.72656,-0.87843275,
1528,03-03-21,1,687.85156,1.9273248,651.8203,1.826367,
1528,12-03-21,2,-425.39453,-1.1683892,-497.9961,-1.367804,
1528,15-03-21,2,633.89844,1.8150601,563.73047,1.6141567,
1528,23-03-21,2,-182.2461,-0.53734636,-249.96094,-0.73708844,
1528,30-03-21,1,81.5,0.24180245,47.753906,0.14168112,
1528,06-04-21,1,-313.79883,-0.95111597,-346.63477,-1.0506408,
1528,07-04-21,2,-512.3008,-1.5610274,-577.6797,-1.7602501,
1528,13-04-21,2,241.60156,0.76776403,178.85742,0.56737775,
1528,28-04-21,4,1874.207,5.661861,1740.3359,5.2590184,
1528,07-05-21,2,-480.05078,-1.4450382,-546.2461,-1.6443108,
1528,17-05-21,3,1366.4492,4.1914225,1267.9492,3.8893147,
1528,21-05-21,3,623.39453,1.8104162,519.77734,1.509519,
1528,24-05-21,2,-622.75,-1.7698836,-692.8086,-1.9690049,
1528,28-05-21,1,-140.30078,-0.39751795,-175.52734,-0.4973263,
1528,03-06-21,1,-71.84766,-0.20221432,-107.34375,-0.30211762,
1528,21-06-21,1,237.19922,0.68445987,202.42578,0.58411795,
1528,05-07-21,1,-20.800781,-0.059262663,-55.890625,-0.15923572,
1528,22-07-21,3,238.05078,0.6835331,133.42969,0.3831649,
1528,04-10-21,3,75.90234,0.20226113,-36.773438,-0.09783713,
1528,15-11-21,1,-250.15234,-0.6401065,-289.10547,-0.73978233,
1528,03-12-21,3,-862.59375,-2.3437457,-972.5664,-2.6425653,
1528,08-12-21,1,78.19922,0.2110492,41.10547,0.11093815,
1528,13-12-21,1,19.597656,0.05235284,-17.847656,-0.047677916,
1528,23-12-21,2,54.152344,0.15366419,-16.414062,-0.04640408,
1528,31-12-21,2,-80.05469,-0.22517972,-151.04688,-0.4250833,
1528,03-01-22,2,1220.4023,3.4059176,1148.125,3.2042093,
1528,05-01-22,1,539.09766,1.4516144,501.6875,1.350881,
1528,06-01-22,1,-301.44922,-0.79891133,-339.03125,-0.89851254,
1528,10-01-22,2,-111.60156,-0.29239318,-187.8125,-0.49224967,
1528,10-02-22,2,124.5,0.3190617,46.375,0.11889129,
1528,08-03-22,1,443.30078,1.3536831,410.33398,1.2530142,
1528,09-03-22,4,1337.5508,3.9925053,1202.8477,3.5905027,
1528,14-03-22,1,327.25,0.9389127,292.23438,0.8384493,
1528,22-03-22,3,1435.5586,3.9960399,1327.0547,3.6940389,
1528,28-03-22,3,585.59766,1.6493616,478.76172,1.348529,
1528,30-03-22,2,323.30078,0.8950721,250.89844,0.6946262,
1528,01-04-22,1,491.19922,1.3382589,454.25,1.2375916,
1528,07-04-22,2,-331.30078,-0.87377393,-406.96484,-1.0733395,
1528,12-04-22,1,-77.55078,-0.20498401,-115.34766,-0.30488956,
1528,26-04-22,2,-33.796875,-0.092304155,-106.84375,-0.2922563,
1528,23-05-22,1,44.75,0.12929657,10.1171875,0.02923168,
1528,26-05-22,3,828.2461,2.3746345,723.1875,2.0734606,
1528,30-05-22,2,-68.39844,-0.18983299,-140.42188,-0.38973567,
1528,03-06-22,1,-180.54688,-0.503647,-216.30469,-0.60339576,
1528,08-06-22,1,-174.94922,-0.4942452,-210.25781,-0.59399474,
1528,23-06-22,2,101.14844,0.30486658,34.703125,0.104708165,
1528,27-06-22,2,-332.64844,-0.9766153,-400.59766,-1.176119,
1528,05-07-22,2,278.84766,0.8165539,210.40625,0.6161412,
1528,07-07-22,2,193.05078,0.5571212,123.64844,0.35684162,
1528,18-07-22,1,418.19922,1.1968279,383.04688,1.0962268,
1528,22-07-22,2,426.10156,1.1667991,352.84766,0.9662076,
1528,30-08-22,3,2482.8438,6.4094505,2365.3906,6.106247,
1528,08-09-22,3,166.14844,0.41656715,46.371094,0.11636433,
1528,09-09-22,2,-48.398438,-0.11925233,-129.48828,-0.31918517,
1528,20-09-22,2,194.79688,0.47009766,111.828125,0.26987165,
1528,30-09-22,1,566.89844,1.4894274,528.5547,1.3886858,
1528,18-10-22,2,107.75391,0.26758415,27.164062,0.06745875,
1528,21-10-22,2,712.6992,1.7605674,631.3789,1.5596864,
1528,31-10-22,1,-99.75,-0.24140443,-141.01953,-0.3412806,
1528,01-11-22,1,-88.94922,-0.21347386,-130.57031,-0.31336248,
1528,30-01-23,2,-784.4492,-1.926808,-865.46484,-2.1258512,
1528,01-02-23,2,691.2031,1.6825598,608.6914,1.4817147,
1528,16-02-23,2,-180.15234,-0.4295135,-263.9297,-0.62929153,
1528,15-03-23,1,-245.69922,-0.61716187,-285.38672,-0.7168513,
1529,02-03-16,2,175.19922,1.1759244,145.31445,0.9753454,
1529,04-03-16,2,-130.2002,-0.84470606,-160.95605,-1.0442815,
1529,09-03-16,1,-2.0,-0.013105087,-17.260742,-0.11310176,
1529,14-03-16,2,-107.90039,-0.70132273,-138.61719,-0.9009763,
1529,16-03-16,4,163.45117,1.0598263,101.65039,0.65930474,
1529,11-04-16,1,114.0,0.7259227,98.23828,0.6255562,
1529,13-04-16,5,345.1504,2.1360378,264.12012,1.6349831,
1529,21-04-16,4,23.0,0.13846114,-43.820312,-0.2615986,
1529,09-05-16,4,114.99609,0.6956211,48.785156,0.29529357,
1529,12-05-16,2,-32.65039,-0.19271845,-66.50195,-0.39261463,
1529,25-05-16,5,539.09766,3.222446,455.14648,2.7208557,
1529,30-05-16,1,-153.55078,-0.87002546,-171.12305,-0.9695906,
1529,30-11-16,1,5.6992188,0.030595314,-12.931641,-0.06942138,
1529,02-12-16,1,-208.65039,-1.1307524,-226.99805,-1.230185,
1529,12-10-18,2,231.79688,0.9164902,181.09766,0.7160331,
1529,23-05-19,3,-339.55078,-1.0862156,-433.09766,-1.3856783,
1529,20-09-19,3,3476.996,12.596661,3392.0664,12.290356,
1529,23-09-19,1,446.3496,1.4877775,416.125,1.3870325,
1529,09-10-19,4,1836.4043,6.4894557,1722.2754,6.086215,
1529,11-10-19,1,-390.55078,-1.3665537,-418.9336,-1.4658663,
1529,06-11-19,1,115.34961,0.3782221,84.79492,0.27803573,
1529,04-02-20,1,254.5,0.8391488,224.04492,0.738731,
1529,11-02-20,1,-85.90039,-0.27316144,-117.302734,-0.3730202,
1529,19-02-20,3,-570.2988,-1.8468902,-662.6465,-2.1459653,
1529,30-06-20,2,-301.1504,-1.3919101,-344.26953,-1.5912061,
1529,02-07-20,1,-292.19922,-1.3094825,-314.3672,-1.4088275,
1529,06-07-20,3,-109.20117,-0.48996693,-175.99414,-0.7897377,
1529,15-07-20,4,232.19727,1.0699437,145.18555,0.66941607,
1529,20-07-20,2,-260.50195,-1.1604004,-305.27148,-1.3598294,
1529,21-07-20,4,-178.44727,-0.7851104,-269.19727,-1.184716,
1529,05-08-20,2,-93.95117,-0.43033332,-137.55273,-0.6301154,
1529,10-08-20,3,-102.20117,-0.46416447,-168.20508,-0.7639435,
1529,18-08-20,1,52.69922,0.23836741,30.564453,0.13824815,
1529,21-08-20,3,-153.34766,-0.687112,-220.2207,-0.9867772,
1529,24-08-20,2,448.44922,1.9845283,403.0332,1.7835495,
1529,28-08-20,2,525.4512,2.1945417,477.29883,1.9934423,
1529,31-08-20,1,-360.95117,-1.4473274,-385.70898,-1.5466003,
1529,10-09-20,3,81.25391,0.36100006,13.6875,0.06082123,
1529,25-09-20,2,308.80273,1.4812224,266.94922,1.2804828,
1529,01-10-20,2,260.0996,1.187449,216.16016,0.9868543,
1529,05-10-20,4,-383.5547,-1.6886638,-474.13672,-2.087826,
1529,08-10-20,3,125.10156,0.537983,55.259766,0.23772824,
1529,14-10-20,5,1296.0488,5.478198,1177.0625,4.9754615,
1529,19-10-20,6,315.75195,1.323067,171.93555,0.72239494,
